parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
,critical,,2,critical,convenient,problematic,priority,
,,completed,,critical,convenient,problematic,not recommended,not recommended
usual,critical,completed,2,critical,inconvenient,non-problematic,,
,critical,completed,2,critical,,non-problematic,priority,special priority
usual,critical,,2,critical,inconvenient,non-problematic,not recommended,not recommended
usual,critical,completed,2,,inconvenient,slightly problematic,recommended,priority
usual,critical,completed,2,critical,inconvenient,slightly problematic,priority,special priority
,critical,completed,2,critical,,slightly problematic,not recommended,not recommended
usual,critical,completed,2,critical,inconvenient,problematic,recommended,
usual,critical,completed,,critical,inconvenient,problematic,priority,special priority
usual,,completed,,critical,inconvenient,problematic,,not recommended
,critical,completed,3,,convenient,,recommended,priority
usual,critical,completed,3,convenient,convenient,non-problematic,priority,priority
usual,critical,completed,3,convenient,convenient,,not recommended,
,critical,,3,convenient,convenient,slightly problematic,recommended,
usual,critical,completed,3,convenient,convenient,slightly problematic,priority,priority
usual,critical,completed,3,convenient,convenient,slightly problematic,not recommended,
usual,critical,completed,3,,convenient,,,priority
usual,critical,completed,,convenient,convenient,problematic,priority,priority
usual,critical,completed,3,,convenient,problematic,not recommended,not recommended
usual,critical,completed,3,convenient,inconvenient,non-problematic,recommended,
usual,critical,completed,3,convenient,inconvenient,non-problematic,priority,special priority
usual,critical,,,convenient,inconvenient,,not recommended,not recommended
usual,critical,completed,,,,slightly problematic,recommended,priority
usual,critical,completed,3,convenient,inconvenient,slightly problematic,priority,special priority
,critical,completed,,,inconvenient,slightly problematic,not recommended,not recommended
,critical,completed,3,convenient,inconvenient,problematic,recommended,
usual,,completed,3,convenient,inconvenient,problematic,priority,special priority
usual,critical,completed,3,convenient,inconvenient,problematic,not recommended,not recommended
usual,critical,completed,3,less convenient,,non-problematic,,priority
,,completed,3,less convenient,convenient,non-problematic,priority,special priority
usual,critical,completed,3,,convenient,non-problematic,,not recommended
,critical,completed,3,less convenient,convenient,slightly problematic,recommended,
usual,critical,completed,3,less convenient,,,priority,special priority
,critical,,3,less convenient,,slightly problematic,,not recommended
usual,,completed,3,less convenient,convenient,,recommended,special priority
usual,critical,completed,3,less convenient,convenient,problematic,priority,special priority
usual,critical,completed,3,,convenient,problematic,not recommended,not recommended
usual,critical,completed,3,less convenient,,non-problematic,recommended,priority
usual,,completed,3,less convenient,inconvenient,non-problematic,priority,special priority
,critical,completed,3,less convenient,,non-problematic,not recommended,not recommended
,critical,completed,3,less convenient,inconvenient,,recommended,priority
,,completed,3,less convenient,,slightly problematic,,special priority
usual,critical,completed,,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,completed,3,less convenient,inconvenient,problematic,recommended,
usual,critical,,,less convenient,inconvenient,problematic,priority,
usual,,completed,3,less convenient,inconvenient,problematic,not recommended,not recommended
usual,critical,,3,critical,convenient,non-problematic,,priority
usual,critical,completed,3,,convenient,,priority,special priority
usual,critical,completed,,critical,,non-problematic,not recommended,
usual,critical,completed,3,critical,convenient,slightly problematic,recommended,priority
usual,,completed,,critical,convenient,slightly problematic,,special priority
usual,,completed,3,,convenient,slightly problematic,not recommended,not recommended
usual,,completed,,critical,convenient,,,special priority
,critical,completed,3,critical,convenient,,priority,special priority
usual,critical,completed,3,,convenient,problematic,not recommended,not recommended
usual,critical,completed,3,critical,inconvenient,,recommended,priority
usual,critical,completed,,critical,inconvenient,non-problematic,priority,special priority
usual,critical,,,,inconvenient,non-problematic,not recommended,
usual,,completed,3,,inconvenient,slightly problematic,recommended,priority
usual,critical,completed,3,critical,inconvenient,,priority,
,,,,,inconvenient,slightly problematic,,not recommended
usual,,completed,3,critical,inconvenient,problematic,recommended,special priority
usual,critical,completed,3,,inconvenient,problematic,priority,special priority
usual,,completed,3,critical,inconvenient,problematic,not recommended,not recommended
usual,critical,completed,more than 3,convenient,convenient,non-problematic,recommended,priority
usual,critical,,more than 3,convenient,convenient,non-problematic,priority,priority
usual,,completed,more than 3,convenient,convenient,non-problematic,not recommended,not recommended
usual,critical,completed,more than 3,convenient,convenient,slightly problematic,recommended,
,critical,completed,more than 3,convenient,convenient,slightly problematic,priority,
usual,critical,completed,more than 3,convenient,convenient,slightly problematic,not recommended,
usual,,completed,more than 3,,convenient,problematic,recommended,
usual,,completed,more than 3,,convenient,,priority,priority
usual,critical,completed,more than 3,,convenient,,not recommended,not recommended
usual,critical,,more than 3,,inconvenient,,recommended,priority
usual,critical,completed,,convenient,,,,special priority
,critical,completed,more than 3,convenient,inconvenient,non-problematic,,not recommended
usual,critical,completed,,convenient,,slightly problematic,,priority
usual,critical,,more than 3,convenient,inconvenient,slightly problematic,priority,special priority
usual,critical,completed,more than 3,convenient,inconvenient,slightly problematic,,not recommended
usual,critical,,more than 3,convenient,inconvenient,,recommended,special priority
,critical,completed,more than 3,convenient,inconvenient,,priority,special priority
,critical,completed,more than 3,convenient,inconvenient,problematic,not recommended,not recommended
usual,critical,,,,convenient,non-problematic,recommended,priority
,critical,completed,more than 3,less convenient,convenient,non-problematic,priority,special priority
usual,critical,completed,more than 3,less convenient,convenient,non-problematic,,not recommended
usual,critical,,more than 3,less convenient,convenient,,recommended,
usual,critical,completed,,less convenient,,,priority,special priority
usual,critical,completed,,less convenient,,slightly problematic,not recommended,
usual,,,,,convenient,problematic,recommended,special priority
usual,critical,completed,more than 3,less convenient,convenient,problematic,,special priority
usual,critical,completed,more than 3,,convenient,problematic,not recommended,not recommended
usual,critical,completed,more than 3,less convenient,inconvenient,non-problematic,,priority
,critical,,more than 3,less convenient,,non-problematic,priority,special priority
,critical,completed,more than 3,less convenient,inconvenient,non-problematic,not recommended,
usual,,completed,more than 3,less convenient,,slightly problematic,recommended,priority
usual,,completed,more than 3,less convenient,inconvenient,slightly problematic,priority,special priority
,critical,completed,more than 3,less convenient,inconvenient,,not recommended,not recommended
,critical,completed,more than 3,,inconvenient,problematic,,special priority
usual,critical,completed,more than 3,less convenient,inconvenient,problematic,priority,special priority
usual,,completed,more than 3,less convenient,inconvenient,,not recommended,
usual,,,more than 3,critical,convenient,non-problematic,recommended,priority
usual,critical,completed,more than 3,critical,convenient,non-problematic,priority,special priority
usual,critical,completed,more than 3,critical,,non-problematic,not recommended,not recommended
usual,critical,completed,,critical,convenient,,recommended,priority
usual,critical,completed,more than 3,,convenient,slightly problematic,priority,special priority
usual,,completed,more than 3,critical,convenient,slightly problematic,not recommended,not recommended
usual,critical,completed,more than 3,critical,convenient,problematic,recommended,special priority
usual,critical,completed,more than 3,,convenient,problematic,priority,special priority
usual,critical,completed,more than 3,critical,convenient,problematic,not recommended,not recommended
usual,critical,completed,more than 3,critical,inconvenient,,recommended,priority
usual,critical,completed,more than 3,critical,inconvenient,non-problematic,,
usual,critical,completed,more than 3,critical,inconvenient,,not recommended,not recommended
usual,critical,completed,more than 3,critical,inconvenient,slightly problematic,recommended,priority
usual,critical,completed,more than 3,critical,inconvenient,slightly problematic,,special priority
usual,critical,,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,completed,more than 3,critical,inconvenient,problematic,recommended,
usual,critical,completed,,critical,inconvenient,,priority,special priority
,critical,completed,,,inconvenient,problematic,,not recommended
usual,critical,incomplete,1,convenient,convenient,non-problematic,,
,critical,,1,convenient,,non-problematic,,
usual,critical,incomplete,1,convenient,convenient,,not recommended,
usual,,incomplete,1,,convenient,slightly problematic,,priority
,critical,,1,,,slightly problematic,priority,priority
,critical,incomplete,1,,convenient,slightly problematic,not recommended,
usual,critical,incomplete,,convenient,,problematic,recommended,priority
,critical,incomplete,1,convenient,,problematic,,priority
usual,,incomplete,1,convenient,convenient,problematic,not recommended,not recommended
usual,critical,,,convenient,inconvenient,non-problematic,recommended,priority
usual,critical,incomplete,1,convenient,,,,
,critical,incomplete,1,convenient,inconvenient,,not recommended,not recommended
usual,critical,incomplete,1,,inconvenient,,recommended,priority
usual,critical,,1,,inconvenient,slightly problematic,priority,
usual,critical,incomplete,1,convenient,,slightly problematic,not recommended,not recommended
usual,critical,incomplete,,convenient,inconvenient,,,priority
usual,,,,convenient,inconvenient,problematic,priority,priority
usual,critical,incomplete,,convenient,,problematic,,not recommended
usual,critical,incomplete,1,less convenient,convenient,non-problematic,,priority
usual,critical,incomplete,1,less convenient,convenient,non-problematic,priority,priority
,critical,incomplete,1,less convenient,convenient,non-problematic,,not recommended
usual,critical,incomplete,,less convenient,convenient,,recommended,priority
usual,,incomplete,1,less convenient,convenient,,priority,priority
usual,critical,,1,less convenient,convenient,,not recommended,not recommended
,critical,,1,less convenient,convenient,problematic,recommended,priority
usual,critical,incomplete,1,less convenient,convenient,problematic,,
,critical,incomplete,1,,convenient,problematic,not recommended,not recommended
usual,critical,,1,less convenient,inconvenient,,,priority
usual,critical,incomplete,1,less convenient,inconvenient,,priority,priority
,critical,incomplete,,,inconvenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,1,less convenient,inconvenient,slightly problematic,recommended,
usual,critical,incomplete,1,less convenient,inconvenient,,priority,priority
,critical,incomplete,,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,,incomplete,1,less convenient,,problematic,recommended,priority
usual,critical,,1,less convenient,inconvenient,problematic,priority,priority
usual,critical,incomplete,1,,inconvenient,problematic,not recommended,not recommended
usual,critical,incomplete,1,,convenient,non-problematic,recommended,priority
usual,critical,incomplete,1,,convenient,,priority,special priority
usual,critical,,1,critical,convenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,1,,convenient,slightly problematic,recommended,priority
usual,critical,incomplete,,critical,convenient,,priority,special priority
usual,critical,incomplete,1,critical,convenient,,not recommended,not recommended
usual,critical,,1,critical,convenient,problematic,,special priority
usual,critical,,1,critical,convenient,problematic,priority,special priority
usual,critical,incomplete,1,,convenient,,not recommended,not recommended
usual,,incomplete,1,critical,inconvenient,non-problematic,,priority
,,incomplete,1,critical,inconvenient,,priority,special priority
usual,critical,incomplete,1,critical,,non-problematic,not recommended,
usual,critical,incomplete,,critical,inconvenient,,,priority
,critical,incomplete,1,critical,inconvenient,,priority,special priority
,critical,incomplete,1,critical,inconvenient,slightly problematic,not recommended,not recommended
,,incomplete,1,critical,inconvenient,,recommended,special priority
usual,,incomplete,1,critical,inconvenient,problematic,priority,special priority
usual,critical,,1,critical,,problematic,not recommended,not recommended
usual,,incomplete,2,,convenient,non-problematic,,priority
usual,,incomplete,2,,convenient,,,
usual,critical,incomplete,2,convenient,,non-problematic,,
usual,,incomplete,2,,convenient,slightly problematic,recommended,priority
usual,,incomplete,2,convenient,convenient,,priority,
usual,critical,incomplete,,,convenient,slightly problematic,,
usual,,incomplete,2,convenient,convenient,problematic,recommended,priority
usual,critical,incomplete,,,convenient,problematic,priority,priority
usual,critical,,2,convenient,,problematic,not recommended,not recommended
usual,critical,incomplete,,convenient,inconvenient,non-problematic,recommended,priority
,,incomplete,2,convenient,inconvenient,non-problematic,priority,
usual,,incomplete,2,convenient,inconvenient,,not recommended,
usual,critical,incomplete,2,convenient,inconvenient,slightly problematic,,priority
usual,critical,incomplete,,convenient,inconvenient,slightly problematic,priority,special priority
,,,2,convenient,inconvenient,slightly problematic,not recommended,
usual,critical,,2,convenient,inconvenient,problematic,,special priority
,,incomplete,2,convenient,inconvenient,problematic,priority,special priority
usual,critical,incomplete,2,,,problematic,not recommended,not recommended
usual,,incomplete,2,less convenient,convenient,,recommended,priority
usual,critical,incomplete,2,less convenient,,non-problematic,priority,special priority
usual,critical,incomplete,2,,convenient,,not recommended,not recommended
usual,,incomplete,2,,convenient,slightly problematic,recommended,priority
usual,critical,,2,,,,priority,special priority
usual,critical,incomplete,2,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,,incomplete,2,less convenient,convenient,problematic,recommended,special priority
usual,critical,incomplete,2,,convenient,problematic,priority,special priority
usual,,incomplete,2,,convenient,problematic,not recommended,
usual,critical,incomplete,2,,inconvenient,non-problematic,recommended,priority
usual,critical,incomplete,2,less convenient,inconvenient,non-problematic,priority,
,critical,,2,less convenient,inconvenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,2,less convenient,inconvenient,slightly problematic,recommended,priority
usual,critical,incomplete,,less convenient,inconvenient,slightly problematic,priority,special priority
usual,critical,incomplete,2,less convenient,inconvenient,slightly problematic,not recommended,
,critical,incomplete,2,less convenient,inconvenient,problematic,recommended,special priority
usual,,incomplete,2,less convenient,inconvenient,problematic,priority,special priority
usual,critical,incomplete,2,less convenient,inconvenient,problematic,not recommended,not recommended
usual,critical,incomplete,2,critical,convenient,non-problematic,,priority
usual,critical,incomplete,2,critical,,non-problematic,priority,special priority
usual,,incomplete,,,convenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,2,critical,,slightly problematic,recommended,
usual,critical,incomplete,,,convenient,slightly problematic,priority,special priority
usual,critical,incomplete,2,critical,,slightly problematic,,not recommended
usual,critical,incomplete,2,critical,convenient,,recommended,special priority
usual,,incomplete,2,,,problematic,priority,special priority
usual,critical,,2,critical,convenient,,not recommended,not recommended
usual,critical,,2,critical,inconvenient,non-problematic,recommended,priority
usual,critical,incomplete,2,critical,inconvenient,non-problematic,priority,special priority
usual,,incomplete,,critical,inconvenient,non-problematic,not recommended,not recommended
usual,,incomplete,2,,,,recommended,priority
,critical,,2,critical,,slightly problematic,priority,special priority
usual,critical,incomplete,,,inconvenient,slightly problematic,,not recommended
usual,critical,incomplete,2,,inconvenient,problematic,recommended,
usual,,incomplete,2,critical,inconvenient,problematic,priority,
,critical,incomplete,2,,inconvenient,problematic,not recommended,not recommended
usual,critical,,3,convenient,,non-problematic,recommended,priority
usual,critical,incomplete,3,convenient,,non-problematic,priority,priority
usual,,,3,convenient,,,not recommended,
usual,critical,incomplete,,convenient,convenient,,recommended,priority
usual,critical,incomplete,3,,convenient,slightly problematic,priority,priority
usual,critical,,3,,convenient,slightly problematic,not recommended,
usual,critical,incomplete,3,,convenient,problematic,,
usual,critical,,3,convenient,convenient,problematic,priority,
usual,,incomplete,,convenient,convenient,problematic,not recommended,not recommended
usual,critical,incomplete,3,,inconvenient,,recommended,priority
,critical,incomplete,3,convenient,inconvenient,,priority,special priority
,critical,incomplete,3,convenient,inconvenient,non-problematic,not recommended,not recommended
usual,critical,,3,convenient,inconvenient,slightly problematic,recommended,priority
usual,critical,,3,convenient,,slightly problematic,priority,special priority
usual,critical,incomplete,3,convenient,inconvenient,slightly problematic,not recommended,not recommended
,critical,incomplete,3,,inconvenient,,recommended,special priority
usual,,,3,convenient,inconvenient,problematic,priority,
usual,critical,incomplete,3,convenient,inconvenient,problematic,,not recommended
usual,critical,incomplete,3,less convenient,convenient,non-problematic,,
usual,critical,incomplete,3,less convenient,,non-problematic,priority,special priority
,critical,incomplete,3,less convenient,convenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,3,less convenient,convenient,slightly problematic,recommended,priority
usual,critical,incomplete,3,less convenient,,slightly problematic,priority,
,critical,incomplete,,,convenient,slightly problematic,not recommended,not recommended
usual,critical,incomplete,,less convenient,convenient,problematic,,special priority
usual,critical,incomplete,3,,convenient,problematic,priority,special priority
usual,critical,incomplete,3,less convenient,convenient,problematic,not recommended,
usual,critical,incomplete,3,less convenient,,non-problematic,recommended,priority
usual,critical,incomplete,3,less convenient,inconvenient,non-problematic,priority,special priority
usual,critical,,3,,inconvenient,non-problematic,,
usual,critical,incomplete,3,,,slightly problematic,recommended,priority
usual,critical,,3,less convenient,inconvenient,slightly problematic,priority,
usual,critical,incomplete,,,inconvenient,,not recommended,not recommended
usual,,incomplete,3,less convenient,inconvenient,problematic,recommended,
usual,critical,incomplete,3,,,problematic,priority,
usual,critical,,3,,,problematic,not recommended,not recommended
usual,critical,,3,critical,convenient,non-problematic,recommended,priority
usual,critical,incomplete,,critical,,,priority,special priority
usual,critical,incomplete,3,,convenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,3,critical,,,recommended,priority
usual,critical,incomplete,3,,,slightly problematic,priority,special priority
usual,critical,,,critical,,slightly problematic,not recommended,not recommended
usual,critical,incomplete,,critical,convenient,problematic,recommended,
usual,critical,incomplete,3,critical,,problematic,priority,special priority
usual,critical,incomplete,3,critical,convenient,problematic,not recommended,not recommended
usual,critical,,,critical,inconvenient,non-problematic,recommended,
,critical,incomplete,3,critical,inconvenient,non-problematic,,special priority
usual,critical,incomplete,3,,,non-problematic,not recommended,not recommended
usual,critical,incomplete,3,critical,,slightly problematic,recommended,priority
usual,critical,incomplete,3,,,slightly problematic,priority,special priority
usual,,incomplete,3,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,,3,critical,inconvenient,problematic,recommended,special priority
usual,critical,,3,critical,,problematic,priority,special priority
usual,critical,incomplete,3,critical,,problematic,not recommended,not recommended
usual,critical,incomplete,,convenient,,non-problematic,recommended,priority
usual,critical,,more than 3,convenient,convenient,,priority,priority
,critical,incomplete,,convenient,convenient,non-problematic,not recommended,not recommended
,critical,,more than 3,convenient,,slightly problematic,recommended,priority
usual,critical,incomplete,more than 3,convenient,,slightly problematic,priority,
,,incomplete,more than 3,convenient,convenient,slightly problematic,not recommended,not recommended
usual,critical,incomplete,,,convenient,problematic,recommended,priority
usual,,incomplete,more than 3,convenient,convenient,problematic,,
usual,critical,,,convenient,convenient,problematic,not recommended,not recommended
usual,critical,incomplete,more than 3,convenient,inconvenient,non-problematic,recommended,priority
usual,,incomplete,more than 3,convenient,,non-problematic,,special priority
,critical,incomplete,more than 3,convenient,inconvenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,more than 3,convenient,inconvenient,slightly problematic,recommended,priority
usual,critical,incomplete,more than 3,convenient,,slightly problematic,,special priority
usual,critical,incomplete,more than 3,convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,,,convenient,inconvenient,problematic,recommended,special priority
usual,critical,incomplete,more than 3,convenient,inconvenient,problematic,priority,special priority
usual,,incomplete,more than 3,convenient,,problematic,not recommended,
usual,critical,incomplete,,less convenient,convenient,,recommended,priority
usual,critical,incomplete,more than 3,less convenient,convenient,non-problematic,priority,special priority
usual,critical,incomplete,more than 3,less convenient,convenient,non-problematic,,not recommended
usual,critical,incomplete,more than 3,less convenient,convenient,slightly problematic,recommended,priority
usual,,incomplete,more than 3,less convenient,convenient,slightly problematic,priority,special priority
usual,critical,incomplete,more than 3,,convenient,slightly problematic,not recommended,
usual,critical,incomplete,more than 3,less convenient,convenient,problematic,recommended,special priority
usual,,incomplete,more than 3,less convenient,convenient,problematic,priority,special priority
usual,critical,incomplete,,less convenient,convenient,problematic,not recommended,not recommended
usual,,incomplete,more than 3,less convenient,inconvenient,non-problematic,recommended,priority
usual,critical,incomplete,,,inconvenient,non-problematic,,special priority
usual,critical,incomplete,more than 3,,,non-problematic,not recommended,not recommended
usual,critical,incomplete,more than 3,,inconvenient,slightly problematic,recommended,priority
usual,critical,,more than 3,less convenient,,,priority,special priority
usual,critical,incomplete,more than 3,less convenient,inconvenient,slightly problematic,not recommended,
usual,critical,incomplete,,,,problematic,recommended,special priority
usual,,incomplete,,less convenient,inconvenient,problematic,priority,
usual,critical,incomplete,,,inconvenient,problematic,not recommended,not recommended
,critical,incomplete,,critical,,non-problematic,recommended,priority
usual,critical,,more than 3,critical,,non-problematic,priority,
usual,critical,incomplete,,critical,convenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,more than 3,critical,convenient,slightly problematic,recommended,priority
usual,critical,incomplete,,critical,convenient,slightly problematic,priority,special priority
usual,,incomplete,more than 3,critical,convenient,,,not recommended
usual,critical,incomplete,,critical,,problematic,recommended,special priority
,critical,,more than 3,critical,convenient,problematic,priority,special priority
usual,critical,incomplete,,critical,convenient,,not recommended,not recommended
usual,critical,incomplete,more than 3,critical,,non-problematic,recommended,
usual,critical,incomplete,more than 3,critical,inconvenient,,,special priority
usual,,incomplete,more than 3,critical,inconvenient,non-problematic,not recommended,not recommended
usual,critical,incomplete,,critical,inconvenient,,,priority
,critical,incomplete,,critical,inconvenient,,priority,special priority
usual,critical,incomplete,more than 3,critical,,slightly problematic,not recommended,not recommended
usual,critical,incomplete,more than 3,critical,inconvenient,problematic,recommended,special priority
usual,critical,incomplete,more than 3,,inconvenient,problematic,priority,special priority
usual,critical,incomplete,,critical,inconvenient,problematic,,not recommended
usual,critical,foster,1,convenient,convenient,,recommended,priority
usual,critical,foster,1,convenient,convenient,non-problematic,,
usual,,,1,convenient,,,,not recommended
usual,critical,,1,convenient,convenient,slightly problematic,recommended,
usual,critical,foster,1,convenient,convenient,,priority,
usual,critical,foster,,,convenient,slightly problematic,not recommended,not recommended
usual,,foster,1,,convenient,,recommended,priority
,critical,foster,1,convenient,,problematic,,priority
usual,critical,foster,,convenient,convenient,problematic,,not recommended
,critical,foster,,convenient,inconvenient,non-problematic,,priority
usual,critical,,,convenient,inconvenient,,priority,special priority
usual,critical,,1,,,,not recommended,not recommended
usual,critical,foster,1,,inconvenient,,recommended,priority
usual,critical,foster,1,convenient,inconvenient,,,special priority
usual,critical,foster,1,,inconvenient,slightly problematic,not recommended,
usual,critical,,1,,inconvenient,problematic,recommended,special priority
usual,critical,foster,1,convenient,inconvenient,problematic,priority,special priority
usual,critical,,1,convenient,,problematic,not recommended,not recommended
,critical,foster,1,less convenient,convenient,non-problematic,recommended,priority
usual,critical,foster,1,less convenient,,non-problematic,priority,special priority
usual,critical,,,,,,not recommended,not recommended
usual,critical,foster,1,less convenient,convenient,slightly problematic,recommended,
usual,critical,foster,1,,convenient,,,
usual,,foster,1,less convenient,convenient,,not recommended,not recommended
usual,critical,,1,less convenient,convenient,problematic,recommended,special priority
usual,critical,foster,1,less convenient,convenient,problematic,priority,special priority
,critical,foster,,less convenient,convenient,,not recommended,not recommended
usual,critical,foster,1,less convenient,inconvenient,non-problematic,,priority
,critical,foster,1,less convenient,inconvenient,,priority,special priority
usual,critical,foster,1,less convenient,,non-problematic,,
,critical,foster,1,less convenient,inconvenient,slightly problematic,,priority
usual,critical,foster,1,less convenient,inconvenient,slightly problematic,priority,special priority
,,foster,1,less convenient,inconvenient,slightly problematic,not recommended,
usual,critical,foster,1,,inconvenient,,,special priority
,critical,foster,,,inconvenient,,priority,special priority
usual,critical,foster,1,less convenient,inconvenient,problematic,not recommended,not recommended
,,foster,1,critical,convenient,non-problematic,recommended,priority
usual,,foster,1,critical,convenient,,priority,
usual,critical,foster,1,critical,convenient,non-problematic,not recommended,not recommended
,critical,foster,1,critical,convenient,slightly problematic,recommended,priority
usual,critical,foster,1,critical,convenient,slightly problematic,priority,special priority
usual,critical,foster,1,critical,convenient,slightly problematic,not recommended,not recommended
usual,critical,foster,1,critical,convenient,problematic,recommended,special priority
usual,,foster,1,critical,,problematic,priority,special priority
usual,critical,foster,,critical,convenient,problematic,not recommended,not recommended
,critical,foster,,,inconvenient,non-problematic,recommended,priority
usual,critical,foster,1,,inconvenient,non-problematic,priority,special priority
,,foster,1,critical,inconvenient,non-problematic,,not recommended
usual,critical,foster,1,,,slightly problematic,,priority
usual,critical,,1,critical,inconvenient,slightly problematic,priority,special priority
usual,critical,foster,1,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,foster,,critical,inconvenient,problematic,recommended,special priority
usual,critical,foster,1,critical,inconvenient,problematic,priority,special priority
,critical,foster,,critical,inconvenient,problematic,not recommended,not recommended
,critical,foster,2,convenient,convenient,non-problematic,,priority
,critical,foster,2,convenient,,non-problematic,priority,priority
usual,critical,foster,2,convenient,convenient,non-problematic,not recommended,not recommended
usual,critical,foster,,convenient,convenient,slightly problematic,,priority
usual,critical,foster,,convenient,convenient,slightly problematic,priority,priority
usual,critical,foster,2,convenient,convenient,slightly problematic,not recommended,not recommended
usual,critical,foster,2,convenient,convenient,problematic,recommended,priority
,critical,,2,convenient,convenient,problematic,,
usual,critical,,,convenient,,problematic,not recommended,not recommended
,,foster,2,convenient,inconvenient,,recommended,priority
,critical,foster,2,convenient,inconvenient,non-problematic,priority,special priority
usual,critical,,2,convenient,inconvenient,,not recommended,not recommended
usual,critical,foster,2,convenient,,slightly problematic,recommended,priority
usual,critical,foster,2,convenient,inconvenient,,,
usual,critical,foster,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,,foster,,convenient,inconvenient,problematic,recommended,special priority
usual,critical,foster,2,convenient,inconvenient,problematic,priority,special priority
usual,critical,foster,,convenient,inconvenient,problematic,not recommended,
usual,,foster,2,less convenient,convenient,non-problematic,recommended,
usual,critical,foster,2,less convenient,convenient,non-problematic,,special priority
usual,critical,foster,2,less convenient,convenient,non-problematic,not recommended,not recommended
usual,critical,foster,2,less convenient,convenient,slightly problematic,recommended,priority
,critical,foster,,,convenient,slightly problematic,priority,
usual,critical,,2,,convenient,slightly problematic,not recommended,
usual,critical,foster,2,,convenient,problematic,,special priority
,critical,foster,2,less convenient,convenient,problematic,priority,
usual,critical,foster,2,,convenient,,not recommended,not recommended
usual,critical,foster,2,less convenient,,non-problematic,recommended,priority
usual,critical,foster,2,less convenient,inconvenient,non-problematic,priority,
usual,critical,foster,2,,inconvenient,non-problematic,not recommended,not recommended
usual,,foster,2,less convenient,inconvenient,slightly problematic,recommended,priority
,critical,foster,2,less convenient,inconvenient,slightly problematic,priority,special priority
,critical,foster,2,,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,,,,inconvenient,problematic,,special priority
usual,critical,foster,2,,inconvenient,problematic,priority,
,,foster,2,,inconvenient,problematic,,not recommended
usual,critical,foster,2,critical,convenient,,recommended,priority
usual,critical,foster,2,critical,,non-problematic,priority,
usual,critical,foster,2,,,non-problematic,not recommended,not recommended
,critical,foster,2,critical,convenient,slightly problematic,recommended,priority
usual,critical,foster,2,critical,convenient,slightly problematic,priority,special priority
usual,,,2,critical,convenient,slightly problematic,not recommended,not recommended
usual,critical,foster,2,critical,,problematic,,special priority
usual,critical,foster,2,,,,priority,
usual,critical,foster,2,,convenient,problematic,not recommended,not recommended
usual,critical,foster,,critical,inconvenient,,recommended,priority
usual,,foster,,critical,,,priority,special priority
usual,,,2,critical,inconvenient,non-problematic,not recommended,not recommended
usual,critical,foster,2,critical,inconvenient,slightly problematic,,priority
usual,critical,foster,2,critical,inconvenient,slightly problematic,priority,special priority
usual,,foster,2,critical,,,,not recommended
usual,,foster,2,,,,recommended,
usual,,,2,,,problematic,priority,special priority
,critical,foster,2,critical,inconvenient,,,
usual,critical,foster,3,convenient,convenient,non-problematic,recommended,priority
usual,critical,foster,3,convenient,convenient,,priority,
usual,critical,foster,,convenient,convenient,non-problematic,not recommended,not recommended
usual,,foster,3,,convenient,slightly problematic,recommended,priority
usual,critical,foster,3,convenient,convenient,slightly problematic,priority,priority
usual,critical,foster,,convenient,,,not recommended,not recommended
,critical,foster,3,convenient,,problematic,recommended,priority
usual,critical,foster,3,convenient,convenient,problematic,priority,priority
usual,,foster,3,,convenient,problematic,not recommended,not recommended
usual,critical,,,,inconvenient,non-problematic,recommended,priority
usual,,foster,3,convenient,inconvenient,non-problematic,,special priority
usual,critical,foster,3,,inconvenient,non-problematic,,
usual,critical,foster,3,convenient,inconvenient,slightly problematic,recommended,
usual,critical,,3,convenient,inconvenient,slightly problematic,priority,special priority
usual,critical,,3,convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,foster,3,convenient,,problematic,recommended,special priority
usual,critical,foster,,,inconvenient,problematic,priority,special priority
usual,critical,foster,3,convenient,inconvenient,problematic,,not recommended
usual,critical,foster,3,less convenient,convenient,non-problematic,,priority
usual,critical,foster,3,less convenient,convenient,non-problematic,priority,special priority
,critical,,3,less convenient,convenient,non-problematic,not recommended,not recommended
usual,critical,,3,less convenient,convenient,slightly problematic,,priority
usual,critical,foster,3,less convenient,convenient,,priority,special priority
usual,critical,foster,3,less convenient,convenient,slightly problematic,not recommended,not recommended
