parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
usual,,,more than 3,,convenient,,recommended,special priority
,very critical,,,convenient,convenient,,priority,
,very critical,complete,more than 3,convenient,convenient,problematic,,not recommended
usual,very critical,complete,,,inconvenient,,recommended,special priority
usual,very critical,,more than 3,convenient,inconvenient,,,special priority
,,,more than 3,convenient,inconvenient,non-problematic,,not recommended
,very critical,complete,,,inconvenient,,recommended,special priority
usual,very critical,complete,,,inconvenient,slightly problematic,,
,very critical,complete,more than 3,convenient,inconvenient,slightly problematic,,
usual,,,more than 3,convenient,inconvenient,,,special priority
usual,very critical,,,convenient,,,,special priority
usual,,complete,,convenient,inconvenient,problematic,,not recommended
usual,very critical,complete,more than 3,,,,recommended,special priority
usual,very critical,complete,,,convenient,,priority,
usual,very critical,,more than 3,,convenient,,not recommended,
usual,very critical,complete,more than 3,,convenient,slightly problematic,recommended,special priority
,very critical,,more than 3,less convenient,,slightly problematic,priority,special priority
usual,very critical,complete,,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,very critical,complete,more than 3,,convenient,problematic,recommended,special priority
,very critical,complete,,,,problematic,priority,special priority
usual,very critical,complete,,,convenient,,,
,,complete,,,,non-problematic,recommended,special priority
usual,,,,less convenient,inconvenient,,,special priority
,very critical,complete,more than 3,less convenient,,non-problematic,not recommended,
usual,very critical,,more than 3,,inconvenient,,recommended,
,very critical,complete,more than 3,less convenient,inconvenient,slightly problematic,,
,,,more than 3,less convenient,inconvenient,slightly problematic,not recommended,
usual,very critical,complete,more than 3,,inconvenient,,,special priority
,very critical,,more than 3,less convenient,inconvenient,,priority,special priority
,,,,,inconvenient,,not recommended,not recommended
usual,,complete,,,,non-problematic,recommended,
usual,,complete,more than 3,,,non-problematic,priority,
usual,,complete,,critical,convenient,non-problematic,not recommended,not recommended
,,,,critical,,,recommended,special priority
usual,,,more than 3,critical,,slightly problematic,priority,special priority
usual,very critical,complete,more than 3,critical,convenient,slightly problematic,not recommended,not recommended
usual,very critical,complete,more than 3,,convenient,problematic,recommended,special priority
,very critical,complete,more than 3,,convenient,problematic,priority,special priority
,very critical,complete,more than 3,critical,convenient,problematic,not recommended,not recommended
usual,very critical,complete,more than 3,critical,,,recommended,special priority
,very critical,complete,more than 3,critical,,non-problematic,,special priority
usual,very critical,complete,,,inconvenient,non-problematic,not recommended,
,very critical,complete,,critical,,slightly problematic,,special priority
,very critical,complete,,critical,,,priority,special priority
usual,very critical,complete,more than 3,critical,,,not recommended,not recommended
,very critical,,,critical,inconvenient,problematic,,special priority
,very critical,complete,more than 3,critical,inconvenient,,,
,very critical,,more than 3,critical,inconvenient,problematic,not recommended,
usual,,completed,,,convenient,non-problematic,recommended,
,,completed,1,convenient,convenient,non-problematic,priority,
usual,very critical,,1,,,non-problematic,,
usual,very critical,,,convenient,convenient,slightly problematic,,
,very critical,completed,1,convenient,convenient,slightly problematic,,
,,completed,,convenient,,,,
usual,very critical,completed,1,,convenient,,recommended,special priority
,very critical,completed,,,,problematic,,special priority
usual,very critical,,1,,convenient,problematic,not recommended,not recommended
usual,,completed,,,,non-problematic,recommended,priority
usual,very critical,completed,,convenient,inconvenient,non-problematic,,
usual,,completed,,,,non-problematic,not recommended,
,very critical,,1,,inconvenient,slightly problematic,recommended,priority
,,completed,1,,inconvenient,slightly problematic,priority,
usual,,completed,,convenient,,,,
usual,,completed,1,convenient,,problematic,,special priority
,very critical,,1,,,problematic,priority,special priority
,very critical,completed,,,inconvenient,problematic,not recommended,not recommended
,very critical,completed,1,less convenient,convenient,,,
usual,,completed,,,convenient,non-problematic,,special priority
usual,,,1,,convenient,non-problematic,,
,very critical,completed,1,,,,,priority
usual,very critical,completed,,,,,priority,
usual,very critical,,1,less convenient,,slightly problematic,,not recommended
,,completed,1,,,problematic,,special priority
usual,very critical,completed,1,less convenient,convenient,,priority,special priority
usual,very critical,,1,less convenient,,,,not recommended
usual,very critical,completed,1,less convenient,,,recommended,
,,,1,less convenient,inconvenient,non-problematic,priority,special priority
,very critical,,1,less convenient,,,,
usual,very critical,completed,1,,,slightly problematic,recommended,priority
,very critical,completed,1,less convenient,inconvenient,,priority,
usual,very critical,completed,,,inconvenient,,not recommended,
usual,,completed,1,less convenient,,problematic,recommended,
usual,very critical,,1,less convenient,,,priority,special priority
usual,very critical,,,less convenient,inconvenient,,not recommended,not recommended
usual,,,1,critical,,non-problematic,,
,,completed,1,,convenient,non-problematic,,special priority
usual,very critical,completed,,,convenient,non-problematic,,
usual,,,,critical,,slightly problematic,,special priority
usual,very critical,completed,1,,,,,special priority
usual,very critical,completed,1,,convenient,slightly problematic,,not recommended
usual,very critical,completed,1,,convenient,problematic,recommended,special priority
usual,,completed,1,critical,convenient,problematic,,special priority
usual,very critical,,1,critical,convenient,problematic,not recommended,
usual,,,,critical,,,,special priority
usual,very critical,completed,,,,non-problematic,priority,
usual,very critical,,,critical,,,,not recommended
usual,,,,,inconvenient,slightly problematic,,
,,completed,,,,slightly problematic,priority,
usual,,completed,1,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,very critical,,,,inconvenient,problematic,,special priority
usual,,,1,critical,,problematic,priority,special priority
usual,very critical,completed,,critical,inconvenient,,not recommended,
,very critical,,,convenient,convenient,non-problematic,,
,very critical,completed,2,convenient,,non-problematic,,
usual,,completed,,convenient,,non-problematic,,not recommended
usual,very critical,completed,2,convenient,convenient,,recommended,priority
usual,,completed,,convenient,convenient,slightly problematic,priority,
usual,,completed,2,,convenient,slightly problematic,,not recommended
usual,,,2,,,,recommended,special priority
,very critical,completed,2,convenient,convenient,,,special priority
usual,very critical,,2,convenient,convenient,problematic,,not recommended
usual,very critical,,2,,,,,priority
,very critical,,,convenient,,,,special priority
usual,,completed,2,convenient,,non-problematic,,
,very critical,completed,2,convenient,inconvenient,slightly problematic,,priority
,very critical,completed,2,convenient,,slightly problematic,,special priority
,very critical,completed,2,convenient,,slightly problematic,,not recommended
usual,,completed,2,,inconvenient,problematic,recommended,special priority
,,completed,,,inconvenient,problematic,priority,
,very critical,completed,2,convenient,inconvenient,problematic,,not recommended
usual,,completed,,less convenient,,non-problematic,recommended,
usual,,completed,2,less convenient,convenient,non-problematic,,
usual,very critical,completed,,,convenient,,not recommended,not recommended
usual,,completed,,,convenient,,,
usual,very critical,completed,2,,,,priority,
usual,,completed,2,,convenient,,,
usual,,,2,,convenient,problematic,,
usual,,,2,less convenient,,,,
usual,,completed,2,,,,,not recommended
usual,,completed,2,,inconvenient,non-problematic,,priority
usual,,completed,,,inconvenient,,priority,
usual,very critical,completed,,,,non-problematic,,not recommended
,very critical,completed,2,less convenient,inconvenient,slightly problematic,recommended,priority
usual,very critical,completed,,less convenient,,slightly problematic,priority,special priority
usual,very critical,,,less convenient,inconvenient,slightly problematic,,
usual,very critical,,2,,,,recommended,special priority
,,completed,2,,,,,special priority
usual,very critical,completed,2,less convenient,,,not recommended,
,very critical,,2,,convenient,,recommended,
usual,very critical,,,,convenient,non-problematic,,special priority
usual,,completed,2,critical,,,,not recommended
usual,,,,critical,,slightly problematic,recommended,special priority
usual,,completed,2,critical,,,priority,special priority
usual,very critical,completed,,critical,convenient,slightly problematic,not recommended,
,very critical,,2,critical,,problematic,,special priority
,very critical,completed,2,critical,convenient,problematic,priority,special priority
usual,,completed,,,,,not recommended,
usual,very critical,completed,2,,inconvenient,non-problematic,,
,,completed,,critical,inconvenient,,priority,
,very critical,,,,inconvenient,non-problematic,not recommended,not recommended
,,,2,critical,,,,special priority
usual,,,,critical,inconvenient,,,
usual,very critical,completed,2,,inconvenient,,,not recommended
usual,very critical,completed,2,,inconvenient,problematic,recommended,special priority
usual,very critical,,2,critical,,problematic,,
usual,very critical,,2,critical,inconvenient,problematic,not recommended,not recommended
usual,,,,convenient,,,recommended,priority
usual,,,,,,,,special priority
,,completed,3,convenient,convenient,non-problematic,not recommended,not recommended
usual,,completed,3,convenient,convenient,slightly problematic,recommended,priority
,,completed,3,,convenient,slightly problematic,,special priority
usual,very critical,completed,,convenient,convenient,slightly problematic,,not recommended
usual,,completed,,convenient,convenient,problematic,recommended,special priority
usual,,completed,3,,,problematic,,
usual,very critical,completed,,convenient,convenient,problematic,,not recommended
usual,very critical,completed,,convenient,inconvenient,non-problematic,,special priority
usual,very critical,completed,,convenient,inconvenient,non-problematic,,
usual,,completed,,convenient,inconvenient,non-problematic,not recommended,
,very critical,completed,3,,inconvenient,slightly problematic,,special priority
,,,,,inconvenient,slightly problematic,priority,
usual,very critical,completed,,convenient,,slightly problematic,,
usual,very critical,completed,,convenient,inconvenient,problematic,recommended,special priority
,,,3,convenient,inconvenient,,priority,
usual,,completed,3,,,problematic,,not recommended
usual,,completed,3,less convenient,convenient,,recommended,special priority
usual,,,,less convenient,convenient,non-problematic,,
,very critical,completed,,less convenient,,non-problematic,not recommended,
,,,3,less convenient,convenient,slightly problematic,,
usual,very critical,completed,3,less convenient,,slightly problematic,priority,special priority
usual,,,3,less convenient,convenient,slightly problematic,not recommended,
,,,3,,,,,special priority
,very critical,,3,less convenient,convenient,problematic,,
,,,,less convenient,convenient,,,not recommended
usual,,,3,,inconvenient,,,special priority
usual,very critical,,,less convenient,,non-problematic,priority,
,very critical,completed,3,,inconvenient,,,not recommended
usual,,completed,3,,inconvenient,slightly problematic,recommended,special priority
usual,very critical,,,less convenient,inconvenient,,,special priority
,very critical,,3,,inconvenient,slightly problematic,not recommended,
,,completed,3,,inconvenient,problematic,recommended,
usual,very critical,completed,,less convenient,,problematic,priority,special priority
usual,,completed,3,less convenient,,problematic,not recommended,not recommended
usual,,,3,critical,,non-problematic,recommended,special priority
,very critical,completed,3,critical,convenient,,,
,very critical,completed,3,,,non-problematic,not recommended,
usual,,,,critical,,,,
usual,,completed,,,,,,
usual,very critical,completed,,critical,,slightly problematic,not recommended,not recommended
,,,,,,,recommended,special priority
usual,,,3,critical,,problematic,,
usual,,completed,,,convenient,,not recommended,
usual,,completed,3,,,non-problematic,recommended,special priority
usual,very critical,,3,critical,inconvenient,,priority,special priority
usual,very critical,completed,3,critical,,non-problematic,not recommended,
usual,,,3,critical,inconvenient,slightly problematic,,
usual,very critical,,3,critical,inconvenient,slightly problematic,,
usual,very critical,,3,critical,,slightly problematic,,
usual,,,3,critical,inconvenient,,,special priority
,very critical,completed,3,,,problematic,priority,special priority
usual,very critical,,,,inconvenient,problematic,not recommended,not recommended
usual,very critical,completed,,,convenient,non-problematic,,priority
usual,very critical,completed,more than 3,,,non-problematic,priority,special priority
usual,,completed,more than 3,,,non-problematic,,
usual,,completed,,convenient,,slightly problematic,recommended,
usual,,completed,more than 3,convenient,convenient,,,
usual,very critical,,,,,,not recommended,not recommended
usual,very critical,completed,more than 3,convenient,,,recommended,special priority
usual,very critical,,more than 3,convenient,convenient,problematic,priority,
,very critical,completed,,convenient,convenient,,,
,,,,convenient,inconvenient,non-problematic,recommended,special priority
usual,very critical,,more than 3,convenient,,,priority,
,very critical,completed,more than 3,convenient,inconvenient,,not recommended,not recommended
usual,,completed,more than 3,convenient,inconvenient,,recommended,special priority
usual,very critical,,,convenient,inconvenient,,,special priority
usual,very critical,completed,more than 3,,inconvenient,,not recommended,not recommended
usual,very critical,completed,more than 3,,inconvenient,,recommended,
,very critical,,,convenient,inconvenient,,priority,special priority
usual,very critical,,,,,,,not recommended
usual,very critical,,,less convenient,,non-problematic,recommended,special priority
,,completed,,,convenient,,priority,
,,,,,,,not recommended,not recommended
,,completed,more than 3,less convenient,,slightly problematic,recommended,special priority
,very critical,,,less convenient,,slightly problematic,priority,special priority
,,,more than 3,less convenient,,slightly problematic,not recommended,
usual,very critical,completed,more than 3,,convenient,problematic,,special priority
,very critical,completed,more than 3,less convenient,,,priority,special priority
,very critical,,more than 3,less convenient,convenient,problematic,,not recommended
usual,very critical,completed,,less convenient,inconvenient,non-problematic,recommended,special priority
,very critical,,more than 3,,,,,
usual,,completed,,,inconvenient,,,not recommended
,very critical,,more than 3,,inconvenient,,,special priority
usual,,,more than 3,,inconvenient,slightly problematic,priority,
usual,,,more than 3,less convenient,,,not recommended,
usual,very critical,completed,,less convenient,inconvenient,,recommended,
,very critical,completed,,less convenient,inconvenient,problematic,,
,very critical,,,less convenient,inconvenient,problematic,not recommended,not recommended
usual,very critical,completed,more than 3,,,non-problematic,recommended,special priority
usual,very critical,,more than 3,,convenient,non-problematic,priority,special priority
,very critical,,more than 3,critical,convenient,,,not recommended
usual,very critical,completed,more than 3,critical,,,recommended,
,,,more than 3,,,slightly problematic,priority,special priority
,,,,,convenient,slightly problematic,not recommended,not recommended
usual,very critical,completed,more than 3,,,problematic,,special priority
usual,very critical,,more than 3,critical,convenient,,priority,special priority
usual,very critical,completed,,critical,,problematic,,not recommended
usual,very critical,completed,more than 3,,inconvenient,non-problematic,recommended,special priority
,very critical,completed,,,inconvenient,,priority,special priority
usual,very critical,completed,,critical,inconvenient,,not recommended,not recommended
,very critical,completed,more than 3,critical,inconvenient,slightly problematic,,special priority
usual,very critical,completed,,,inconvenient,slightly problematic,priority,special priority
,,,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
usual,very critical,completed,more than 3,critical,inconvenient,problematic,recommended,special priority
usual,very critical,completed,more than 3,,inconvenient,,,special priority
,,,,critical,,problematic,,not recommended
,,,1,convenient,convenient,non-problematic,recommended,priority
,very critical,,1,,convenient,non-problematic,priority,special priority
usual,,incomplete,1,,convenient,,,not recommended
usual,very critical,incomplete,,convenient,,slightly problematic,,
usual,very critical,incomplete,,convenient,convenient,slightly problematic,,
usual,,incomplete,1,convenient,convenient,slightly problematic,,
usual,,,,convenient,convenient,problematic,,
,,,1,convenient,,problematic,priority,special priority
,very critical,incomplete,,convenient,convenient,problematic,not recommended,not recommended
usual,very critical,,,,inconvenient,,recommended,
usual,very critical,,1,convenient,,non-problematic,priority,special priority
,very critical,incomplete,1,convenient,inconvenient,,,
usual,,,,convenient,inconvenient,slightly problematic,recommended,priority
,,,1,convenient,,,priority,
usual,,incomplete,1,convenient,,,not recommended,not recommended
usual,very critical,,1,convenient,inconvenient,problematic,,special priority
usual,,,1,,inconvenient,,priority,
,very critical,incomplete,,,inconvenient,problematic,not recommended,not recommended
,very critical,incomplete,1,less convenient,convenient,non-problematic,recommended,priority
usual,very critical,incomplete,,less convenient,convenient,non-problematic,,
,,,1,less convenient,convenient,,not recommended,not recommended
,,incomplete,1,less convenient,,slightly problematic,,priority
usual,,,,,,slightly problematic,priority,special priority
usual,very critical,incomplete,,less convenient,,,not recommended,not recommended
usual,very critical,,1,,,,recommended,special priority
usual,very critical,incomplete,1,less convenient,convenient,problematic,priority,
usual,very critical,incomplete,1,less convenient,,,not recommended,
usual,very critical,,,less convenient,inconvenient,,recommended,priority
,,,1,less convenient,inconvenient,non-problematic,,
,,incomplete,1,,,,not recommended,not recommended
usual,,incomplete,,less convenient,inconvenient,slightly problematic,recommended,priority
,,incomplete,,,inconvenient,slightly problematic,priority,
,very critical,incomplete,1,less convenient,inconvenient,,,
usual,,incomplete,1,,inconvenient,problematic,recommended,special priority
,,,1,less convenient,inconvenient,,priority,special priority
usual,,incomplete,,,,,not recommended,
usual,,,,,,non-problematic,recommended,
,,incomplete,1,critical,,,,special priority
,very critical,incomplete,1,,convenient,,not recommended,
,,incomplete,,critical,,,recommended,
usual,very critical,incomplete,,critical,convenient,slightly problematic,,special priority
usual,very critical,incomplete,1,,,,,not recommended
usual,very critical,incomplete,,,convenient,problematic,recommended,special priority
,very critical,incomplete,,,convenient,problematic,,special priority
usual,very critical,incomplete,1,critical,,problematic,,
usual,very critical,incomplete,,critical,,,recommended,
usual,very critical,incomplete,,,inconvenient,non-problematic,priority,
usual,,incomplete,1,,inconvenient,non-problematic,not recommended,not recommended
usual,very critical,,,,,slightly problematic,recommended,special priority
,very critical,incomplete,,critical,inconvenient,slightly problematic,priority,special priority
usual,,incomplete,1,critical,,slightly problematic,not recommended,
usual,very critical,incomplete,,,inconvenient,problematic,,
,very critical,incomplete,1,critical,inconvenient,problematic,,special priority
usual,very critical,incomplete,,,inconvenient,,,not recommended
usual,,,,convenient,convenient,,recommended,
,very critical,,2,convenient,,non-problematic,priority,special priority
usual,very critical,,2,,,non-problematic,,
usual,very critical,,,,,slightly problematic,recommended,priority
usual,very critical,incomplete,2,convenient,convenient,slightly problematic,priority,special priority
,very critical,incomplete,2,convenient,convenient,,not recommended,
usual,,,,convenient,,,,
,,incomplete,2,convenient,convenient,problematic,priority,
usual,,incomplete,2,,convenient,problematic,,not recommended
usual,,,2,convenient,,non-problematic,,special priority
usual,very critical,incomplete,,,inconvenient,,priority,special priority
,very critical,,2,,,non-problematic,not recommended,not recommended
usual,very critical,incomplete,,,,,,
usual,,incomplete,2,convenient,,slightly problematic,priority,special priority
,,,,convenient,inconvenient,,,
,very critical,incomplete,,,inconvenient,,recommended,special priority
usual,,,2,,,problematic,priority,special priority
,very critical,,,convenient,,,,not recommended
usual,very critical,incomplete,2,less convenient,,,recommended,
,very critical,incomplete,2,less convenient,convenient,non-problematic,,special priority
,,incomplete,,,convenient,,not recommended,
,very critical,incomplete,2,less convenient,convenient,slightly problematic,,
,,,,less convenient,convenient,,priority,special priority
,very critical,,2,,convenient,slightly problematic,not recommended,not recommended
usual,,incomplete,2,less convenient,convenient,,,special priority
,,incomplete,,,convenient,,,
usual,very critical,,,less convenient,,problematic,not recommended,
usual,,,,less convenient,,,,special priority
,,incomplete,2,less convenient,,non-problematic,priority,
usual,very critical,incomplete,2,less convenient,,non-problematic,,not recommended
,,incomplete,2,less convenient,inconvenient,,recommended,special priority
usual,very critical,,2,less convenient,,slightly problematic,,special priority
usual,,,2,less convenient,inconvenient,,,not recommended
,very critical,,2,,inconvenient,problematic,recommended,
,,incomplete,2,less convenient,,problematic,,
usual,,incomplete,2,less convenient,inconvenient,,not recommended,
,very critical,incomplete,,,convenient,,recommended,
,very critical,incomplete,2,critical,,non-problematic,,special priority
usual,,,2,,convenient,,,
,very critical,incomplete,2,,convenient,,recommended,
usual,very critical,,,critical,,slightly problematic,priority,special priority
usual,,,,critical,convenient,slightly problematic,not recommended,not recommended
usual,,incomplete,2,,,,recommended,special priority
,very critical,,2,critical,convenient,,priority,
usual,very critical,incomplete,2,critical,convenient,,,not recommended
,very critical,incomplete,2,critical,inconvenient,,recommended,special priority
usual,,incomplete,,,inconvenient,,priority,special priority
,very critical,,2,,,non-problematic,not recommended,not recommended
,,incomplete,2,,inconvenient,,,special priority
,,,2,,inconvenient,slightly problematic,,special priority
usual,,,,critical,inconvenient,,not recommended,not recommended
,very critical,,2,,inconvenient,,recommended,
usual,,,,,inconvenient,problematic,priority,special priority
,,incomplete,2,critical,,,,
usual,,incomplete,3,convenient,convenient,,recommended,
usual,,incomplete,,,convenient,non-problematic,priority,special priority
usual,,incomplete,3,convenient,convenient,non-problematic,not recommended,not recommended
usual,very critical,incomplete,,,,slightly problematic,,priority
usual,very critical,,,convenient,convenient,slightly problematic,priority,special priority
,very critical,incomplete,,convenient,convenient,,not recommended,not recommended
usual,,,,,,problematic,recommended,special priority
usual,,incomplete,3,convenient,,problematic,,special priority
usual,,,3,convenient,convenient,,,
usual,,,3,convenient,inconvenient,non-problematic,recommended,
usual,very critical,incomplete,3,convenient,inconvenient,non-problematic,priority,special priority
,very critical,incomplete,,,inconvenient,,not recommended,
usual,very critical,incomplete,,,,slightly problematic,,special priority
usual,,,,convenient,,,,special priority
usual,very critical,,,,inconvenient,,not recommended,
usual,,incomplete,3,convenient,inconvenient,problematic,recommended,
,very critical,incomplete,3,convenient,inconvenient,,priority,special priority
usual,,incomplete,,,inconvenient,problematic,not recommended,not recommended
,,incomplete,,less convenient,convenient,,recommended,
usual,very critical,incomplete,,,,non-problematic,priority,
usual,very critical,incomplete,,less convenient,,non-problematic,,not recommended
usual,very critical,incomplete,,less convenient,convenient,,recommended,special priority
usual,very critical,,3,less convenient,,slightly problematic,,
,very critical,incomplete,,less convenient,,slightly problematic,not recommended,not recommended
usual,very critical,incomplete,3,less convenient,convenient,problematic,recommended,special priority
usual,,incomplete,3,less convenient,convenient,,,special priority
,,,3,less convenient,convenient,,not recommended,
,very critical,,,,,non-problematic,,special priority
usual,,incomplete,3,less convenient,inconvenient,non-problematic,,special priority
usual,very critical,incomplete,3,,inconvenient,non-problematic,,
usual,very critical,,,less convenient,,,recommended,special priority
usual,very critical,incomplete,3,,,,priority,special priority
usual,very critical,incomplete,3,,inconvenient,slightly problematic,not recommended,
usual,very critical,incomplete,3,,,problematic,recommended,special priority
usual,very critical,,3,less convenient,inconvenient,,,
usual,very critical,incomplete,,,inconvenient,problematic,not recommended,
,very critical,,3,,,non-problematic,recommended,
usual,very critical,,,critical,,non-problematic,priority,
,,,,critical,convenient,non-problematic,not recommended,
,,,,critical,convenient,slightly problematic,,special priority
usual,,,3,critical,convenient,slightly problematic,,
usual,,,3,,,slightly problematic,,not recommended
,very critical,,,critical,,,recommended,
,very critical,incomplete,3,critical,convenient,problematic,,
usual,very critical,incomplete,,,convenient,problematic,not recommended,
,,incomplete,3,critical,inconvenient,non-problematic,recommended,
,very critical,,3,critical,,,,special priority
,very critical,,3,,inconvenient,non-problematic,not recommended,not recommended
usual,,incomplete,3,critical,,,,
usual,,,3,critical,inconvenient,,,special priority
,,,3,,inconvenient,slightly problematic,not recommended,
,very critical,,3,critical,,problematic,recommended,special priority
usual,very critical,incomplete,3,critical,,,,
,very critical,,3,critical,inconvenient,problematic,,not recommended
usual,very critical,,more than 3,convenient,convenient,,recommended,priority
usual,very critical,,,,,,,
usual,very critical,,,convenient,convenient,,not recommended,
usual,very critical,,more than 3,,convenient,slightly problematic,recommended,
usual,very critical,incomplete,,,convenient,slightly problematic,priority,special priority
,very critical,,more than 3,convenient,convenient,,not recommended,
,,,more than 3,convenient,convenient,,,
,very critical,,more than 3,,,,priority,
usual,very critical,,more than 3,,,problematic,not recommended,not recommended
,,,more than 3,convenient,inconvenient,non-problematic,,
,very critical,incomplete,,,inconvenient,non-problematic,priority,
usual,very critical,,more than 3,,,non-problematic,not recommended,not recommended
,very critical,,,,inconvenient,,recommended,
usual,very critical,incomplete,more than 3,,inconvenient,slightly problematic,,special priority
,,incomplete,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
,very critical,,more than 3,,inconvenient,,recommended,
usual,,incomplete,,convenient,inconvenient,problematic,priority,
,very critical,incomplete,more than 3,,inconvenient,problematic,,
usual,,incomplete,more than 3,less convenient,convenient,non-problematic,,
usual,very critical,incomplete,more than 3,,,,priority,special priority
,very critical,incomplete,more than 3,less convenient,,non-problematic,not recommended,not recommended
usual,very critical,incomplete,more than 3,,,,,
usual,,incomplete,more than 3,less convenient,convenient,,priority,
usual,very critical,,,less convenient,convenient,slightly problematic,,not recommended
,very critical,incomplete,,,convenient,,recommended,special priority
,,incomplete,more than 3,less convenient,,,priority,special priority
,,incomplete,more than 3,,convenient,,,not recommended
usual,,,,less convenient,,,,special priority
usual,,incomplete,,less convenient,,,,special priority
usual,very critical,,,less convenient,inconvenient,non-problematic,not recommended,
usual,,incomplete,,,,slightly problematic,recommended,special priority
usual,very critical,,more than 3,less convenient,inconvenient,,,
usual,very critical,,more than 3,,,slightly problematic,,
usual,very critical,incomplete,,,,problematic,,
,very critical,,,less convenient,,,,special priority
,,,more than 3,,inconvenient,problematic,,
usual,very critical,incomplete,more than 3,,convenient,,recommended,special priority
,,,more than 3,critical,convenient,non-problematic,,
,,incomplete,more than 3,critical,convenient,,,
usual,very critical,,more than 3,critical,,slightly problematic,recommended,
usual,,incomplete,more than 3,critical,,,,
usual,,,more than 3,critical,,slightly problematic,not recommended,
usual,very critical,incomplete,,,convenient,problematic,recommended,special priority
usual,very critical,incomplete,more than 3,,convenient,,,special priority
,,incomplete,more than 3,critical,convenient,,,
usual,very critical,incomplete,,,inconvenient,,recommended,
,,incomplete,,,inconvenient,non-problematic,priority,
usual,,,more than 3,,inconvenient,non-problematic,,
usual,very critical,incomplete,more than 3,critical,,slightly problematic,,special priority
,very critical,,more than 3,critical,inconvenient,slightly problematic,priority,
usual,very critical,,more than 3,critical,inconvenient,,not recommended,
usual,very critical,incomplete,more than 3,,inconvenient,,,
,very critical,incomplete,more than 3,,inconvenient,problematic,priority,special priority
usual,very critical,,,critical,inconvenient,problematic,not recommended,not recommended
usual,,foster,,,convenient,,,
,,,1,convenient,convenient,non-problematic,priority,
,very critical,foster,,,convenient,non-problematic,not recommended,
usual,very critical,foster,1,convenient,convenient,slightly problematic,,priority
usual,very critical,foster,1,convenient,,,priority,
usual,,foster,1,,convenient,slightly problematic,,
usual,,foster,,,,,,special priority
,,,1,convenient,convenient,,priority,special priority
usual,,foster,,,,problematic,,not recommended
usual,very critical,foster,1,convenient,,non-problematic,recommended,
,,foster,,,inconvenient,non-problematic,,special priority
usual,very critical,foster,,convenient,inconvenient,non-problematic,not recommended,not recommended
,,,,convenient,,,recommended,special priority
usual,very critical,foster,1,convenient,inconvenient,,priority,special priority
usual,very critical,foster,1,,,,,
usual,very critical,foster,1,convenient,,problematic,recommended,
,,foster,1,convenient,,,,
,,foster,,convenient,inconvenient,problematic,not recommended,
usual,very critical,,,less convenient,convenient,,,special priority
,very critical,,1,,,non-problematic,,
usual,,,,less convenient,convenient,non-problematic,not recommended,
,very critical,foster,1,less convenient,,slightly problematic,recommended,
,very critical,foster,1,less convenient,convenient,,priority,special priority
usual,very critical,foster,,less convenient,convenient,slightly problematic,,
usual,very critical,foster,1,less convenient,,,,
usual,very critical,,,less convenient,convenient,,priority,
,very critical,foster,1,less convenient,,problematic,not recommended,not recommended
usual,,foster,1,,,,recommended,
,very critical,,,less convenient,,,,
usual,very critical,foster,,,inconvenient,,,not recommended
usual,very critical,foster,,less convenient,inconvenient,,recommended,special priority
usual,,foster,,less convenient,,slightly problematic,priority,special priority
,very critical,,1,less convenient,inconvenient,slightly problematic,not recommended,
usual,very critical,,,less convenient,inconvenient,,recommended,
usual,very critical,,,less convenient,inconvenient,problematic,priority,special priority
usual,very critical,foster,1,less convenient,,problematic,not recommended,not recommended
usual,very critical,,1,,,non-problematic,,
usual,,,1,critical,,,priority,
usual,very critical,foster,1,,convenient,non-problematic,not recommended,not recommended
usual,very critical,,,,,slightly problematic,recommended,special priority
usual,,foster,1,critical,,slightly problematic,priority,special priority
,,,1,critical,convenient,slightly problematic,,not recommended
usual,,foster,,,convenient,problematic,recommended,
usual,very critical,foster,1,critical,,problematic,priority,
usual,very critical,foster,,,,problematic,,
usual,,foster,1,critical,inconvenient,non-problematic,recommended,special priority
,very critical,foster,1,critical,inconvenient,non-problematic,,
usual,,,1,,inconvenient,,not recommended,not recommended
,very critical,foster,1,critical,inconvenient,,recommended,
usual,,foster,,,inconvenient,slightly problematic,priority,special priority
,very critical,,,critical,inconvenient,,,not recommended
usual,very critical,foster,,critical,,,,special priority
,very critical,foster,1,,,problematic,,special priority
usual,very critical,,1,critical,inconvenient,,not recommended,not recommended
,very critical,,2,convenient,,,recommended,
usual,,,2,convenient,convenient,non-problematic,priority,special priority
,,,2,convenient,convenient,non-problematic,,not recommended
,very critical,foster,2,convenient,convenient,slightly problematic,,
usual,very critical,foster,,convenient,,,priority,
,very critical,,2,convenient,convenient,slightly problematic,not recommended,not recommended
usual,very critical,foster,2,convenient,convenient,problematic,recommended,special priority
usual,,foster,,convenient,convenient,problematic,priority,special priority
,very critical,,,convenient,convenient,problematic,not recommended,
usual,,,2,,,,recommended,special priority
usual,very critical,foster,,,inconvenient,non-problematic,priority,
,,foster,,convenient,,non-problematic,,
,,,2,,,slightly problematic,recommended,
usual,very critical,,2,,,slightly problematic,,
usual,very critical,foster,2,convenient,inconvenient,,not recommended,
,very critical,foster,,,inconvenient,problematic,recommended,special priority
