parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
usual,improper,incomplete,1,,convenient,problematic,priority,
usual,improper,,1,critical,convenient,problematic,not recommended,not recommended
,,,,critical,inconvenient,,,priority
,improper,,1,critical,inconvenient,non-problematic,priority,
usual,improper,incomplete,1,critical,inconvenient,non-problematic,not recommended,
usual,improper,,,,inconvenient,slightly problematic,,priority
usual,improper,,1,critical,inconvenient,slightly problematic,priority,priority
,,incomplete,,,inconvenient,,not recommended,not recommended
usual,,,,,,problematic,recommended,priority
usual,improper,incomplete,,critical,inconvenient,,priority,priority
,improper,incomplete,1,critical,inconvenient,problematic,,not recommended
usual,,incomplete,2,,convenient,,recommended,very recommended
,improper,incomplete,2,,,non-problematic,priority,priority
usual,improper,,,convenient,convenient,non-problematic,not recommended,not recommended
usual,,incomplete,2,convenient,convenient,slightly problematic,recommended,
usual,improper,,,convenient,,slightly problematic,priority,priority
usual,improper,incomplete,2,convenient,,,,not recommended
usual,improper,incomplete,2,convenient,convenient,problematic,recommended,
usual,improper,incomplete,,convenient,convenient,problematic,,priority
usual,,incomplete,,convenient,convenient,problematic,not recommended,not recommended
,improper,,2,,,non-problematic,recommended,priority
usual,improper,incomplete,,convenient,inconvenient,non-problematic,priority,priority
usual,,,,,inconvenient,,not recommended,not recommended
,improper,incomplete,,convenient,,,recommended,priority
,,incomplete,2,,inconvenient,slightly problematic,,priority
usual,improper,incomplete,2,,,slightly problematic,not recommended,not recommended
usual,improper,incomplete,2,convenient,,problematic,recommended,priority
usual,,incomplete,2,convenient,inconvenient,,priority,priority
usual,improper,incomplete,,convenient,,problematic,,
usual,improper,incomplete,2,less convenient,convenient,non-problematic,recommended,priority
usual,improper,,2,,convenient,,priority,
usual,improper,incomplete,2,less convenient,convenient,non-problematic,not recommended,not recommended
usual,improper,incomplete,,less convenient,convenient,slightly problematic,recommended,priority
usual,,incomplete,,,convenient,slightly problematic,,priority
usual,,,,,convenient,slightly problematic,not recommended,
usual,improper,incomplete,2,less convenient,,problematic,recommended,
,,incomplete,,,convenient,problematic,,priority
usual,improper,incomplete,2,less convenient,,problematic,not recommended,not recommended
usual,improper,,,,inconvenient,,recommended,
usual,,incomplete,2,less convenient,inconvenient,non-problematic,,
,improper,,,less convenient,inconvenient,non-problematic,not recommended,not recommended
usual,,incomplete,2,,inconvenient,slightly problematic,,priority
,improper,incomplete,2,,,,,priority
usual,improper,incomplete,2,less convenient,inconvenient,,not recommended,not recommended
usual,improper,incomplete,,,inconvenient,problematic,recommended,priority
usual,improper,,,,inconvenient,problematic,,
usual,improper,incomplete,2,,inconvenient,,not recommended,not recommended
usual,improper,incomplete,2,critical,convenient,,recommended,priority
usual,improper,incomplete,2,critical,,,priority,priority
usual,improper,incomplete,2,critical,convenient,non-problematic,,
usual,improper,,,critical,convenient,,,priority
usual,,incomplete,2,critical,convenient,slightly problematic,priority,priority
,improper,incomplete,2,,convenient,,not recommended,
usual,improper,incomplete,,critical,convenient,problematic,,
usual,improper,,2,critical,,problematic,priority,priority
usual,improper,,,,convenient,problematic,not recommended,
usual,improper,incomplete,2,critical,inconvenient,,recommended,priority
usual,,incomplete,,critical,inconvenient,non-problematic,,priority
usual,,incomplete,,critical,inconvenient,non-problematic,not recommended,not recommended
usual,,incomplete,2,critical,inconvenient,,recommended,priority
usual,,incomplete,,critical,inconvenient,slightly problematic,priority,priority
usual,improper,incomplete,2,critical,inconvenient,,not recommended,not recommended
,improper,incomplete,2,,inconvenient,,,priority
,improper,,2,critical,inconvenient,problematic,priority,priority
usual,improper,incomplete,2,critical,inconvenient,problematic,,not recommended
usual,improper,incomplete,,convenient,convenient,non-problematic,recommended,very recommended
usual,improper,incomplete,3,convenient,convenient,,,
usual,improper,incomplete,3,convenient,convenient,,not recommended,
,,,,convenient,,slightly problematic,,
usual,improper,incomplete,3,convenient,convenient,slightly problematic,priority,
usual,improper,incomplete,3,,convenient,,not recommended,
,improper,incomplete,,convenient,,,,priority
usual,improper,incomplete,,convenient,convenient,,priority,priority
usual,improper,incomplete,3,convenient,,problematic,,
usual,improper,incomplete,3,,inconvenient,,recommended,priority
,improper,incomplete,3,convenient,,,,
usual,improper,incomplete,3,convenient,inconvenient,non-problematic,not recommended,not recommended
,improper,,3,convenient,,slightly problematic,recommended,priority
usual,,incomplete,3,,inconvenient,slightly problematic,,priority
,improper,incomplete,,convenient,,slightly problematic,not recommended,not recommended
,improper,incomplete,3,convenient,,problematic,recommended,priority
usual,improper,,,,,problematic,priority,priority
usual,improper,incomplete,3,convenient,inconvenient,,,not recommended
usual,improper,incomplete,3,less convenient,convenient,non-problematic,,priority
,improper,incomplete,3,less convenient,convenient,non-problematic,priority,priority
usual,improper,,,less convenient,convenient,non-problematic,not recommended,not recommended
usual,improper,incomplete,3,less convenient,,,recommended,priority
usual,improper,incomplete,3,less convenient,,,priority,priority
usual,improper,incomplete,3,less convenient,convenient,,not recommended,not recommended
usual,improper,incomplete,3,less convenient,convenient,,recommended,priority
usual,improper,,3,less convenient,,,,priority
,,,3,less convenient,convenient,problematic,,not recommended
usual,,incomplete,,,inconvenient,non-problematic,,priority
usual,improper,incomplete,3,less convenient,inconvenient,,priority,priority
,improper,,3,,inconvenient,,,not recommended
usual,improper,,3,less convenient,inconvenient,slightly problematic,recommended,priority
usual,improper,incomplete,3,less convenient,,slightly problematic,priority,priority
usual,improper,incomplete,3,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,improper,,3,less convenient,,problematic,,priority
usual,improper,incomplete,3,less convenient,,,priority,priority
,improper,incomplete,3,less convenient,inconvenient,problematic,not recommended,not recommended
usual,,,,critical,convenient,non-problematic,recommended,priority
usual,improper,,3,critical,convenient,non-problematic,,priority
usual,,incomplete,3,critical,convenient,non-problematic,,not recommended
usual,improper,,3,critical,convenient,,,
usual,,incomplete,3,critical,convenient,slightly problematic,priority,priority
,,incomplete,3,,convenient,slightly problematic,,not recommended
,improper,incomplete,3,critical,convenient,problematic,recommended,priority
usual,improper,incomplete,,,convenient,,priority,priority
usual,improper,incomplete,3,,convenient,,not recommended,not recommended
usual,improper,,3,,inconvenient,non-problematic,recommended,priority
usual,,incomplete,3,critical,inconvenient,non-problematic,priority,
usual,improper,incomplete,3,critical,,non-problematic,,not recommended
usual,improper,incomplete,,critical,,,recommended,
usual,improper,incomplete,3,critical,inconvenient,slightly problematic,,priority
usual,improper,,,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,,incomplete,,critical,inconvenient,problematic,recommended,
usual,improper,incomplete,3,critical,,problematic,,priority
usual,improper,incomplete,,critical,,,not recommended,
,improper,incomplete,,convenient,convenient,non-problematic,recommended,very recommended
usual,improper,,more than 3,convenient,convenient,,priority,priority
usual,improper,incomplete,,convenient,convenient,,not recommended,not recommended
usual,improper,,,,convenient,slightly problematic,recommended,very recommended
,,incomplete,,,convenient,slightly problematic,priority,priority
usual,improper,,more than 3,,,,not recommended,not recommended
usual,improper,incomplete,more than 3,convenient,convenient,problematic,recommended,priority
,improper,incomplete,more than 3,convenient,convenient,problematic,priority,priority
usual,improper,,more than 3,,convenient,,not recommended,
,improper,incomplete,,convenient,inconvenient,,recommended,priority
usual,improper,incomplete,,convenient,,non-problematic,,priority
usual,improper,incomplete,more than 3,convenient,inconvenient,,,not recommended
usual,,,,convenient,inconvenient,slightly problematic,,
usual,improper,incomplete,,convenient,inconvenient,slightly problematic,priority,
usual,improper,incomplete,more than 3,,inconvenient,slightly problematic,not recommended,
,,,more than 3,,inconvenient,,recommended,priority
usual,improper,incomplete,more than 3,convenient,inconvenient,problematic,,priority
,improper,incomplete,more than 3,convenient,inconvenient,problematic,not recommended,not recommended
usual,improper,,more than 3,less convenient,convenient,non-problematic,recommended,priority
usual,,,,,,,,priority
,improper,incomplete,more than 3,less convenient,convenient,non-problematic,,not recommended
usual,improper,incomplete,more than 3,,,slightly problematic,recommended,
usual,,incomplete,more than 3,less convenient,,slightly problematic,priority,
,improper,incomplete,,less convenient,convenient,,not recommended,
,,incomplete,more than 3,,convenient,problematic,,priority
usual,improper,incomplete,more than 3,less convenient,,problematic,priority,
usual,improper,incomplete,,less convenient,convenient,,,not recommended
,,incomplete,more than 3,less convenient,inconvenient,non-problematic,recommended,
usual,improper,incomplete,more than 3,,inconvenient,non-problematic,priority,priority
,,,more than 3,,inconvenient,non-problematic,not recommended,
usual,improper,incomplete,more than 3,,,slightly problematic,recommended,
usual,improper,incomplete,,less convenient,,,priority,
usual,,incomplete,more than 3,less convenient,inconvenient,slightly problematic,not recommended,not recommended
,improper,incomplete,more than 3,,,problematic,recommended,priority
,,incomplete,more than 3,,,problematic,priority,priority
usual,improper,,more than 3,less convenient,inconvenient,problematic,not recommended,not recommended
usual,improper,,more than 3,critical,,,recommended,priority
,improper,incomplete,more than 3,,convenient,,priority,priority
usual,improper,,more than 3,critical,convenient,non-problematic,,
,improper,,,critical,,,recommended,
usual,improper,,more than 3,critical,convenient,slightly problematic,priority,
usual,improper,incomplete,more than 3,,convenient,slightly problematic,not recommended,
usual,improper,,,,convenient,problematic,recommended,
usual,improper,incomplete,,,convenient,problematic,priority,
usual,,incomplete,more than 3,critical,convenient,problematic,not recommended,not recommended
usual,,incomplete,,,inconvenient,non-problematic,recommended,priority
usual,improper,incomplete,more than 3,,,non-problematic,priority,
usual,improper,incomplete,more than 3,critical,inconvenient,non-problematic,not recommended,not recommended
usual,,,more than 3,critical,inconvenient,slightly problematic,,
usual,,incomplete,more than 3,critical,inconvenient,slightly problematic,priority,priority
usual,improper,,more than 3,critical,,,,not recommended
usual,,incomplete,more than 3,critical,inconvenient,,recommended,priority
usual,improper,incomplete,,critical,inconvenient,,,priority
usual,,incomplete,more than 3,critical,,problematic,,not recommended
usual,improper,foster,,convenient,,non-problematic,,very recommended
usual,improper,,1,,convenient,non-problematic,priority,priority
,improper,,1,convenient,convenient,non-problematic,not recommended,not recommended
usual,improper,foster,,convenient,,slightly problematic,,very recommended
usual,,foster,1,,convenient,,,priority
usual,improper,foster,1,convenient,convenient,,not recommended,not recommended
usual,,foster,,convenient,convenient,problematic,recommended,priority
,improper,foster,1,convenient,,problematic,priority,
,improper,foster,1,convenient,convenient,problematic,not recommended,
usual,,foster,1,convenient,,,recommended,priority
usual,improper,foster,,,,non-problematic,,
usual,improper,foster,1,,inconvenient,,not recommended,not recommended
usual,improper,foster,1,,inconvenient,,recommended,priority
,improper,,1,,inconvenient,slightly problematic,priority,priority
,improper,,1,convenient,inconvenient,,,
usual,,foster,,,inconvenient,,recommended,priority
,improper,foster,,,inconvenient,,priority,priority
,improper,foster,1,convenient,inconvenient,,not recommended,not recommended
usual,improper,foster,1,less convenient,convenient,non-problematic,,priority
,,foster,1,less convenient,convenient,,priority,
,improper,foster,,less convenient,convenient,,,not recommended
,improper,foster,1,less convenient,convenient,,recommended,priority
,improper,,,less convenient,convenient,slightly problematic,,priority
,improper,foster,1,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,improper,foster,,,convenient,problematic,recommended,priority
usual,improper,foster,,less convenient,convenient,problematic,priority,
,improper,,,less convenient,convenient,problematic,,not recommended
usual,improper,foster,1,less convenient,inconvenient,,,
,,foster,,less convenient,inconvenient,,priority,
usual,improper,,1,less convenient,,non-problematic,not recommended,
usual,,foster,,less convenient,inconvenient,,recommended,
usual,,foster,1,less convenient,,slightly problematic,priority,priority
usual,improper,foster,1,,inconvenient,slightly problematic,,not recommended
usual,improper,,,less convenient,,problematic,recommended,
usual,improper,,1,,inconvenient,problematic,priority,priority
usual,,foster,1,less convenient,inconvenient,problematic,not recommended,not recommended
usual,improper,foster,1,critical,,non-problematic,,
usual,improper,foster,1,critical,,non-problematic,priority,priority
usual,improper,foster,,critical,convenient,non-problematic,not recommended,not recommended
usual,improper,foster,,,,,recommended,priority
,improper,,1,,,,priority,priority
,improper,,1,critical,,slightly problematic,not recommended,not recommended
usual,improper,foster,1,critical,convenient,problematic,recommended,priority
usual,improper,foster,,critical,convenient,problematic,,
usual,improper,foster,1,critical,convenient,problematic,not recommended,not recommended
usual,improper,,,critical,inconvenient,non-problematic,,priority
usual,improper,foster,1,critical,inconvenient,,,
usual,,,,,inconvenient,,not recommended,not recommended
,improper,foster,1,,inconvenient,slightly problematic,,
usual,improper,foster,1,,inconvenient,slightly problematic,priority,priority
usual,improper,foster,1,critical,inconvenient,slightly problematic,not recommended,not recommended
,improper,foster,1,critical,,problematic,,
usual,improper,foster,1,,inconvenient,problematic,,priority
usual,improper,foster,1,critical,inconvenient,,not recommended,
usual,improper,foster,,convenient,,non-problematic,recommended,very recommended
,improper,foster,2,convenient,,non-problematic,priority,priority
usual,,foster,,convenient,convenient,non-problematic,not recommended,
,,,2,,convenient,slightly problematic,recommended,very recommended
usual,,foster,2,convenient,,slightly problematic,,priority
usual,improper,foster,2,convenient,,slightly problematic,not recommended,
usual,,,2,convenient,,problematic,recommended,
usual,improper,,2,,convenient,problematic,,priority
usual,improper,foster,,convenient,convenient,problematic,not recommended,not recommended
usual,improper,foster,2,,inconvenient,non-problematic,recommended,priority
,improper,,2,convenient,inconvenient,non-problematic,priority,priority
usual,,foster,2,convenient,inconvenient,non-problematic,,
usual,,,2,convenient,inconvenient,,recommended,priority
usual,improper,foster,2,convenient,inconvenient,slightly problematic,,priority
usual,improper,foster,2,convenient,,slightly problematic,not recommended,not recommended
usual,improper,foster,2,convenient,inconvenient,problematic,recommended,
usual,improper,foster,2,convenient,,problematic,priority,priority
usual,,,2,convenient,inconvenient,problematic,,not recommended
usual,improper,foster,2,less convenient,,non-problematic,recommended,priority
usual,improper,foster,2,,,,priority,
usual,,foster,2,less convenient,,,not recommended,not recommended
usual,improper,foster,,less convenient,convenient,,recommended,priority
usual,,foster,2,,,slightly problematic,priority,priority
usual,improper,foster,2,less convenient,convenient,slightly problematic,,not recommended
usual,improper,foster,2,less convenient,convenient,problematic,,priority
usual,improper,foster,2,less convenient,,problematic,,priority
,improper,,2,less convenient,,problematic,not recommended,not recommended
usual,improper,foster,2,less convenient,inconvenient,non-problematic,recommended,
usual,improper,foster,,,inconvenient,non-problematic,priority,priority
,improper,foster,2,less convenient,,,not recommended,not recommended
usual,,,2,less convenient,inconvenient,,recommended,priority
usual,improper,foster,2,,inconvenient,slightly problematic,priority,priority
usual,improper,foster,,less convenient,inconvenient,,not recommended,
usual,,foster,2,less convenient,,,recommended,priority
usual,,foster,,less convenient,inconvenient,problematic,priority,priority
usual,improper,foster,2,less convenient,,,,
,improper,,2,critical,,,,
usual,improper,,2,,convenient,non-problematic,priority,priority
,improper,foster,2,,convenient,non-problematic,not recommended,
usual,,foster,2,critical,convenient,slightly problematic,recommended,
usual,improper,,2,,convenient,slightly problematic,priority,priority
,improper,,2,critical,convenient,,not recommended,not recommended
usual,,foster,,critical,convenient,,,priority
usual,,foster,2,critical,,,priority,priority
usual,improper,foster,,critical,convenient,problematic,not recommended,not recommended
usual,,foster,2,critical,inconvenient,non-problematic,recommended,priority
usual,improper,foster,2,critical,inconvenient,,priority,priority
,,,2,critical,,non-problematic,,not recommended
usual,improper,foster,2,critical,,slightly problematic,recommended,priority
usual,,foster,2,,inconvenient,slightly problematic,priority,
usual,improper,,2,critical,inconvenient,slightly problematic,not recommended,
usual,improper,,2,critical,inconvenient,problematic,recommended,
usual,improper,foster,2,critical,inconvenient,,,
usual,,foster,,critical,inconvenient,problematic,not recommended,
usual,,foster,3,convenient,convenient,non-problematic,recommended,very recommended
usual,improper,,3,convenient,,non-problematic,priority,priority
usual,improper,,,convenient,convenient,non-problematic,not recommended,
usual,,,3,,convenient,,,very recommended
usual,,foster,3,convenient,,slightly problematic,priority,
,improper,,3,,convenient,slightly problematic,,not recommended
usual,,foster,3,convenient,,problematic,recommended,priority
usual,,foster,3,,,,priority,priority
usual,improper,foster,3,,,,not recommended,not recommended
usual,improper,foster,3,convenient,,non-problematic,recommended,
,improper,foster,3,,inconvenient,non-problematic,priority,priority
usual,,foster,3,convenient,inconvenient,non-problematic,not recommended,not recommended
usual,,foster,3,convenient,inconvenient,slightly problematic,recommended,priority
usual,improper,foster,,convenient,inconvenient,,priority,priority
usual,,foster,3,convenient,inconvenient,slightly problematic,not recommended,not recommended
,improper,foster,3,convenient,inconvenient,problematic,recommended,priority
usual,,,3,convenient,inconvenient,problematic,priority,
usual,improper,foster,3,convenient,inconvenient,problematic,not recommended,not recommended
,improper,foster,,,convenient,non-problematic,,priority
usual,improper,foster,,less convenient,convenient,non-problematic,priority,priority
usual,improper,foster,,less convenient,,non-problematic,not recommended,not recommended
usual,improper,foster,3,less convenient,convenient,slightly problematic,recommended,priority
usual,improper,,3,less convenient,convenient,slightly problematic,priority,priority
usual,improper,foster,,,,slightly problematic,,not recommended
usual,improper,,3,less convenient,convenient,problematic,recommended,priority
usual,,foster,3,less convenient,convenient,problematic,,priority
usual,improper,foster,,less convenient,,problematic,not recommended,not recommended
usual,improper,foster,,less convenient,inconvenient,non-problematic,recommended,priority
usual,,foster,3,less convenient,,non-problematic,,priority
,improper,,3,less convenient,,,,not recommended
usual,improper,foster,,less convenient,inconvenient,slightly problematic,recommended,priority
usual,improper,,3,,inconvenient,slightly problematic,,
usual,,foster,,less convenient,inconvenient,,not recommended,not recommended
usual,improper,,,less convenient,,problematic,recommended,priority
usual,improper,foster,,less convenient,inconvenient,,priority,priority
usual,,foster,3,less convenient,inconvenient,,not recommended,not recommended
usual,,foster,,critical,convenient,non-problematic,,
usual,improper,foster,3,critical,convenient,non-problematic,,priority
usual,improper,,3,critical,convenient,non-problematic,not recommended,not recommended
usual,,,,critical,convenient,slightly problematic,,
,,,3,critical,convenient,slightly problematic,priority,priority
usual,improper,,,,convenient,,not recommended,
usual,,foster,,,convenient,problematic,,priority
usual,improper,foster,3,,convenient,problematic,priority,priority
usual,improper,foster,3,critical,convenient,,not recommended,not recommended
usual,improper,foster,3,critical,,,recommended,priority
usual,improper,foster,3,critical,inconvenient,non-problematic,priority,priority
usual,improper,,,,,,not recommended,not recommended
usual,improper,foster,3,critical,inconvenient,slightly problematic,recommended,priority
,improper,,,critical,inconvenient,slightly problematic,priority,priority
usual,,foster,3,critical,,,not recommended,not recommended
usual,improper,,3,critical,,problematic,recommended,priority
,improper,foster,3,,inconvenient,problematic,priority,priority
usual,,foster,,,inconvenient,,not recommended,not recommended
usual,improper,foster,,convenient,,non-problematic,recommended,very recommended
,,foster,more than 3,convenient,convenient,,,priority
usual,,foster,more than 3,,convenient,non-problematic,not recommended,not recommended
,improper,foster,more than 3,convenient,convenient,slightly problematic,,very recommended
usual,improper,foster,more than 3,convenient,convenient,slightly problematic,priority,priority
,improper,foster,more than 3,,convenient,,not recommended,
usual,,,more than 3,,convenient,problematic,recommended,
usual,improper,foster,more than 3,,convenient,problematic,priority,priority
usual,improper,foster,more than 3,convenient,convenient,problematic,not recommended,
usual,improper,foster,,convenient,inconvenient,non-problematic,recommended,
usual,improper,foster,more than 3,,inconvenient,,priority,priority
usual,improper,foster,more than 3,convenient,inconvenient,,not recommended,not recommended
usual,improper,foster,more than 3,,inconvenient,,,
usual,improper,foster,more than 3,convenient,,,priority,priority
,improper,foster,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
,improper,foster,more than 3,convenient,inconvenient,,,priority
,,foster,more than 3,,inconvenient,,,priority
,improper,foster,more than 3,,inconvenient,,,not recommended
usual,,,more than 3,less convenient,convenient,non-problematic,recommended,
usual,,,more than 3,less convenient,,non-problematic,priority,
,,foster,more than 3,less convenient,convenient,,,
,,foster,,less convenient,convenient,slightly problematic,,priority
usual,,foster,more than 3,less convenient,convenient,slightly problematic,priority,priority
usual,improper,,more than 3,less convenient,,slightly problematic,not recommended,not recommended
,,foster,more than 3,less convenient,convenient,,,priority
,improper,,more than 3,less convenient,convenient,problematic,priority,priority
usual,improper,foster,more than 3,less convenient,convenient,problematic,not recommended,not recommended
,improper,foster,more than 3,less convenient,inconvenient,,recommended,priority
,,foster,more than 3,less convenient,inconvenient,non-problematic,,priority
,improper,foster,more than 3,less convenient,inconvenient,non-problematic,,
usual,improper,foster,,less convenient,inconvenient,slightly problematic,recommended,priority
usual,,,,less convenient,,slightly problematic,priority,priority
usual,,,,less convenient,inconvenient,,not recommended,not recommended
usual,,foster,more than 3,less convenient,inconvenient,problematic,,priority
usual,improper,foster,more than 3,less convenient,inconvenient,problematic,priority,priority
usual,improper,,more than 3,less convenient,inconvenient,problematic,not recommended,not recommended
usual,improper,,more than 3,critical,,non-problematic,recommended,priority
usual,improper,foster,more than 3,critical,convenient,non-problematic,,
,improper,foster,,,convenient,non-problematic,,
,improper,,more than 3,critical,convenient,,recommended,priority
usual,,foster,more than 3,,convenient,slightly problematic,priority,
,improper,foster,more than 3,critical,convenient,slightly problematic,,not recommended
usual,improper,,,,convenient,problematic,,
,improper,,more than 3,critical,convenient,problematic,priority,priority
usual,improper,foster,more than 3,critical,convenient,problematic,not recommended,
usual,improper,foster,more than 3,,inconvenient,non-problematic,,priority
,,,more than 3,critical,,non-problematic,,priority
,,,more than 3,critical,inconvenient,,not recommended,not recommended
,,,more than 3,critical,inconvenient,,recommended,priority
,improper,foster,,critical,inconvenient,slightly problematic,priority,
usual,improper,foster,more than 3,critical,,,,
,improper,foster,more than 3,critical,inconvenient,,recommended,priority
,improper,,,,inconvenient,problematic,priority,priority
,improper,foster,,critical,,,not recommended,not recommended
usual,critical,complete,1,convenient,convenient,non-problematic,recommended,priority
usual,critical,complete,,convenient,convenient,non-problematic,priority,
usual,,complete,1,convenient,convenient,non-problematic,,
usual,,,1,convenient,convenient,,,priority
usual,critical,,,,convenient,,priority,
usual,,complete,,convenient,convenient,,not recommended,not recommended
usual,critical,complete,,,convenient,problematic,,priority
,critical,complete,1,,convenient,problematic,priority,
usual,critical,complete,1,convenient,,problematic,not recommended,not recommended
usual,,complete,1,convenient,inconvenient,non-problematic,recommended,priority
usual,critical,complete,,convenient,inconvenient,non-problematic,priority,
usual,,,1,convenient,inconvenient,,not recommended,not recommended
,critical,,1,convenient,inconvenient,slightly problematic,recommended,priority
usual,critical,complete,1,,,slightly problematic,,priority
usual,critical,complete,1,,inconvenient,slightly problematic,,
,,,1,convenient,inconvenient,,recommended,priority
usual,critical,complete,1,convenient,,problematic,priority,
usual,critical,complete,,,inconvenient,problematic,not recommended,not recommended
usual,critical,complete,1,less convenient,,non-problematic,recommended,priority
usual,critical,complete,1,less convenient,,,priority,priority
usual,critical,,1,less convenient,,,not recommended,not recommended
,critical,complete,1,less convenient,convenient,,,priority
usual,critical,complete,1,,convenient,,priority,
,,complete,,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,critical,complete,1,less convenient,convenient,problematic,recommended,priority
,,complete,1,,convenient,problematic,priority,priority
usual,critical,complete,1,less convenient,convenient,problematic,,
usual,critical,complete,1,less convenient,,non-problematic,recommended,priority
,critical,complete,1,less convenient,,non-problematic,priority,priority
usual,critical,complete,1,,inconvenient,non-problematic,,
,critical,complete,,,inconvenient,,recommended,priority
usual,critical,complete,,less convenient,inconvenient,,priority,priority
,critical,complete,1,less convenient,inconvenient,slightly problematic,,not recommended
usual,critical,complete,1,less convenient,inconvenient,,recommended,priority
usual,critical,complete,1,,,,priority,
usual,critical,complete,1,,inconvenient,,not recommended,
usual,critical,complete,1,,convenient,non-problematic,recommended,priority
,critical,complete,1,critical,convenient,,,priority
usual,critical,complete,1,critical,convenient,,not recommended,not recommended
,critical,complete,1,critical,,,,priority
,critical,complete,,critical,convenient,slightly problematic,priority,priority
usual,critical,,1,critical,convenient,,not recommended,not recommended
,critical,,,critical,convenient,problematic,recommended,priority
usual,critical,,1,,convenient,,,priority
usual,critical,complete,,critical,convenient,problematic,not recommended,not recommended
usual,critical,complete,1,critical,inconvenient,non-problematic,recommended,
usual,,,,,inconvenient,non-problematic,priority,priority
,critical,complete,,,inconvenient,,not recommended,
,,complete,,,inconvenient,slightly problematic,recommended,priority
usual,,complete,1,critical,inconvenient,,priority,priority
usual,critical,complete,,critical,inconvenient,,not recommended,not recommended
usual,,complete,,critical,inconvenient,problematic,,priority
usual,critical,complete,1,critical,inconvenient,problematic,priority,priority
usual,critical,,1,,inconvenient,problematic,not recommended,not recommended
,critical,complete,2,convenient,convenient,non-problematic,recommended,priority
usual,,complete,2,convenient,convenient,non-problematic,priority,
usual,,,2,convenient,convenient,non-problematic,not recommended,not recommended
,critical,complete,2,,convenient,slightly problematic,recommended,priority
usual,,complete,2,,convenient,slightly problematic,priority,
,,complete,2,,convenient,,,not recommended
,,complete,2,convenient,convenient,problematic,recommended,priority
usual,critical,complete,2,convenient,convenient,problematic,,priority
usual,,complete,2,convenient,convenient,problematic,not recommended,
usual,critical,complete,2,convenient,inconvenient,non-problematic,,
usual,,complete,2,convenient,inconvenient,non-problematic,priority,
usual,,,2,convenient,,non-problematic,not recommended,
usual,critical,complete,2,,,,recommended,
,,complete,,convenient,inconvenient,slightly problematic,,
usual,critical,complete,,,inconvenient,slightly problematic,not recommended,not recommended
usual,critical,complete,2,convenient,inconvenient,problematic,recommended,
usual,critical,complete,,convenient,,problematic,priority,
,critical,,2,convenient,,problematic,,not recommended
usual,critical,complete,2,,convenient,non-problematic,recommended,
usual,,complete,2,less convenient,,non-problematic,,priority
,critical,complete,2,,convenient,non-problematic,not recommended,
usual,critical,complete,2,less convenient,convenient,,recommended,priority
,critical,complete,,,convenient,,,priority
usual,critical,complete,2,less convenient,convenient,,,not recommended
usual,,,2,,convenient,,,priority
usual,critical,complete,2,less convenient,convenient,problematic,,priority
usual,,,2,less convenient,,,not recommended,not recommended
,critical,,2,less convenient,inconvenient,non-problematic,,priority
,critical,complete,2,less convenient,,non-problematic,,priority
,,,2,,inconvenient,,,not recommended
usual,,,2,less convenient,inconvenient,,recommended,
usual,critical,complete,2,less convenient,,,priority,priority
,critical,complete,2,less convenient,inconvenient,,not recommended,not recommended
,critical,complete,,,,problematic,recommended,priority
usual,critical,complete,2,,inconvenient,problematic,,priority
usual,critical,complete,,less convenient,,,not recommended,not recommended
usual,critical,complete,2,critical,,,recommended,priority
,,,2,,,non-problematic,priority,special priority
usual,,complete,2,critical,convenient,non-problematic,,not recommended
,critical,complete,2,critical,convenient,slightly problematic,recommended,priority
usual,critical,complete,2,critical,convenient,slightly problematic,priority,special priority
,critical,complete,,critical,convenient,slightly problematic,not recommended,not recommended
usual,,complete,2,critical,convenient,,recommended,special priority
,critical,complete,2,critical,,problematic,,special priority
usual,critical,complete,,critical,convenient,problematic,,not recommended
usual,critical,complete,2,critical,inconvenient,,recommended,priority
,,,2,,,non-problematic,priority,special priority
usual,critical,complete,2,critical,inconvenient,,not recommended,not recommended
usual,critical,complete,2,critical,inconvenient,slightly problematic,recommended,priority
usual,critical,,2,,inconvenient,slightly problematic,priority,special priority
usual,critical,complete,2,,,slightly problematic,,not recommended
,critical,complete,2,,,problematic,,special priority
usual,,complete,2,critical,inconvenient,problematic,priority,special priority
,critical,complete,2,critical,inconvenient,problematic,not recommended,not recommended
usual,critical,complete,,convenient,,,recommended,priority
usual,critical,complete,3,,convenient,non-problematic,priority,
,critical,complete,3,,convenient,non-problematic,not recommended,not recommended
,critical,,3,,convenient,slightly problematic,recommended,priority
,critical,complete,3,convenient,,slightly problematic,priority,priority
usual,critical,,3,convenient,,,not recommended,
,critical,complete,,convenient,convenient,problematic,recommended,priority
,critical,,,convenient,,problematic,priority,priority
,critical,complete,3,convenient,,,not recommended,
usual,critical,complete,3,convenient,inconvenient,non-problematic,recommended,priority
usual,critical,complete,,,,,priority,
usual,critical,,,convenient,inconvenient,non-problematic,not recommended,not recommended
usual,,complete,,convenient,inconvenient,slightly problematic,,priority
usual,critical,,3,convenient,inconvenient,slightly problematic,priority,
