buying_price,maintenance_price,num_doors,num_persons,luggage_boot_size,safety_rating,car_acceptability
high,medium,,more than 4,big,,unacceptable
,medium,3,more than 4,big,medium,acceptable
high,medium,3,more than 4,big,high,acceptable
high,medium,4,2,small,low,unacceptable
high,medium,4,,small,medium,unacceptable
high,medium,4,2,small,high,unacceptable
high,medium,4,2,medium,low,unacceptable
high,medium,4,2,medium,medium,unacceptable
high,medium,,2,medium,high,unacceptable
high,medium,4,2,big,low,unacceptable
high,medium,4,2,big,medium,unacceptable
high,medium,4,2,big,high,unacceptable
high,,,4,small,low,unacceptable
high,medium,4,4,small,medium,unacceptable
high,medium,4,,small,high,acceptable
high,medium,4,4,medium,low,unacceptable
,medium,4,4,medium,medium,acceptable
high,medium,4,4,,high,acceptable
high,medium,4,4,big,low,unacceptable
high,,4,4,big,medium,acceptable
high,medium,4,4,big,high,acceptable
high,medium,4,more than 4,small,low,unacceptable
high,medium,4,more than 4,small,medium,
high,medium,4,more than 4,small,high,acceptable
high,medium,4,more than 4,,low,unacceptable
high,,4,more than 4,medium,,acceptable
high,medium,4,more than 4,medium,,acceptable
high,medium,4,more than 4,big,,unacceptable
high,,,more than 4,big,,acceptable
high,medium,4,,big,high,acceptable
high,medium,5 or more,2,,low,unacceptable
high,medium,5 or more,2,small,medium,unacceptable
high,medium,5 or more,2,small,,unacceptable
high,medium,5 or more,2,medium,low,unacceptable
high,,,2,medium,medium,
high,medium,5 or more,2,medium,high,unacceptable
high,medium,5 or more,2,big,low,unacceptable
high,medium,5 or more,2,big,medium,unacceptable
high,medium,,2,big,high,unacceptable
high,medium,5 or more,4,small,low,
,medium,5 or more,4,,medium,unacceptable
high,medium,5 or more,4,small,high,acceptable
high,medium,5 or more,4,medium,low,unacceptable
high,medium,5 or more,,medium,medium,acceptable
high,medium,5 or more,4,medium,high,acceptable
high,medium,5 or more,4,big,low,unacceptable
high,medium,5 or more,4,,medium,acceptable
high,medium,5 or more,,big,high,acceptable
high,medium,5 or more,more than 4,small,low,
high,medium,,more than 4,small,medium,unacceptable
high,medium,5 or more,more than 4,small,high,acceptable
high,medium,5 or more,,medium,low,
high,medium,5 or more,more than 4,medium,medium,
high,medium,5 or more,more than 4,medium,high,acceptable
high,medium,5 or more,more than 4,big,low,unacceptable
high,medium,5 or more,more than 4,big,medium,acceptable
high,medium,,,big,high,acceptable
,,2,2,small,low,unacceptable
,low,,2,small,medium,unacceptable
high,low,2,2,small,high,unacceptable
high,low,2,2,medium,low,unacceptable
high,low,2,2,,medium,
high,low,2,2,medium,,unacceptable
high,low,2,2,big,,unacceptable
high,,2,2,big,,unacceptable
high,low,2,2,big,high,unacceptable
high,low,2,4,small,low,unacceptable
high,low,2,4,small,medium,unacceptable
high,low,2,4,small,high,acceptable
high,low,2,4,medium,low,unacceptable
,low,2,4,medium,medium,unacceptable
high,low,2,4,medium,high,
high,low,2,4,big,low,unacceptable
high,low,2,4,big,medium,acceptable
high,low,,,big,high,acceptable
high,low,2,more than 4,small,low,unacceptable
high,low,2,more than 4,small,medium,
high,,2,more than 4,small,high,
high,low,2,more than 4,medium,,unacceptable
high,low,2,more than 4,medium,medium,unacceptable
high,low,2,more than 4,medium,high,acceptable
high,low,,more than 4,big,low,unacceptable
high,low,2,more than 4,big,,acceptable
,low,2,more than 4,big,high,acceptable
high,low,3,2,small,low,unacceptable
high,low,3,2,small,medium,unacceptable
high,low,3,2,small,high,
high,low,3,2,medium,low,unacceptable
high,low,3,2,medium,medium,unacceptable
high,low,3,2,medium,high,unacceptable
high,low,,2,,low,unacceptable
high,low,3,2,big,medium,unacceptable
high,low,3,2,big,high,unacceptable
high,,3,,small,low,unacceptable
high,low,3,4,small,medium,unacceptable
high,low,3,4,small,high,acceptable
,low,3,4,medium,low,
high,low,3,4,medium,medium,unacceptable
high,,3,4,medium,high,
high,low,3,4,big,low,
high,low,3,4,big,medium,acceptable
high,low,3,4,,high,acceptable
high,low,3,,small,low,unacceptable
high,low,3,more than 4,small,medium,unacceptable
high,low,3,,small,high,acceptable
high,,3,more than 4,medium,low,unacceptable
,low,3,,,medium,acceptable
high,low,3,more than 4,,high,acceptable
high,low,3,more than 4,big,low,unacceptable
high,low,3,more than 4,big,medium,acceptable
high,low,3,more than 4,big,,acceptable
high,low,4,2,small,,unacceptable
high,low,4,2,small,medium,unacceptable
high,low,4,2,small,high,unacceptable
high,low,4,2,medium,low,unacceptable
high,low,4,2,medium,medium,unacceptable
high,low,4,2,medium,high,unacceptable
high,low,4,2,big,low,
high,low,4,2,big,medium,unacceptable
high,,4,2,big,high,unacceptable
high,low,4,4,small,,unacceptable
high,low,4,4,small,medium,unacceptable
high,low,4,4,small,high,acceptable
high,low,4,4,medium,low,unacceptable
high,low,4,4,medium,medium,
high,low,4,4,medium,high,
high,low,4,4,big,low,unacceptable
high,low,,4,big,medium,acceptable
high,low,4,4,big,high,acceptable
high,low,4,more than 4,small,low,unacceptable
high,low,,more than 4,small,medium,unacceptable
high,low,4,more than 4,,,acceptable
high,low,4,more than 4,medium,low,unacceptable
high,low,4,,medium,medium,acceptable
high,low,4,more than 4,medium,high,acceptable
high,low,4,more than 4,,,unacceptable
high,low,4,more than 4,big,medium,acceptable
high,low,4,more than 4,big,,
high,low,5 or more,,small,low,unacceptable
high,low,5 or more,2,small,medium,unacceptable
high,low,5 or more,2,small,high,unacceptable
high,low,5 or more,2,medium,low,unacceptable
high,low,5 or more,2,medium,medium,unacceptable
high,low,5 or more,2,medium,high,unacceptable
high,low,5 or more,,big,low,unacceptable
high,low,5 or more,2,big,medium,unacceptable
,low,5 or more,2,big,high,unacceptable
high,low,5 or more,4,small,low,unacceptable
high,,5 or more,4,small,medium,unacceptable
high,low,5 or more,4,small,high,
high,low,5 or more,4,,low,unacceptable
high,low,5 or more,4,,medium,acceptable
high,low,5 or more,4,medium,high,acceptable
high,low,5 or more,,big,low,unacceptable
high,low,5 or more,4,big,,acceptable
high,low,5 or more,,big,,acceptable
,low,5 or more,more than 4,small,,unacceptable
high,low,,more than 4,small,medium,unacceptable
high,low,5 or more,more than 4,small,high,acceptable
high,,5 or more,more than 4,medium,low,unacceptable
high,low,5 or more,more than 4,medium,medium,
high,low,5 or more,,,high,acceptable
high,low,5 or more,more than 4,big,low,unacceptable
high,low,5 or more,more than 4,big,medium,acceptable
high,low,5 or more,more than 4,big,high,acceptable
medium,very high,2,2,small,low,unacceptable
medium,very high,2,2,small,medium,unacceptable
medium,very high,2,2,small,high,unacceptable
medium,very high,2,2,medium,low,
medium,very high,2,2,medium,medium,unacceptable
medium,very high,2,2,medium,high,
medium,very high,2,2,big,low,
medium,very high,2,2,big,medium,unacceptable
medium,very high,2,,big,high,unacceptable
medium,very high,2,4,small,low,unacceptable
medium,very high,,4,,medium,unacceptable
medium,very high,2,4,small,high,acceptable
medium,,,4,medium,low,unacceptable
medium,very high,2,4,medium,medium,unacceptable
medium,very high,2,4,medium,high,
,very high,,4,big,low,unacceptable
medium,very high,2,4,big,medium,acceptable
medium,,2,,big,,acceptable
medium,very high,2,more than 4,small,low,unacceptable
medium,very high,2,,small,medium,unacceptable
medium,very high,2,more than 4,small,high,unacceptable
medium,very high,2,more than 4,,low,unacceptable
medium,very high,,more than 4,medium,medium,unacceptable
,very high,2,more than 4,medium,high,acceptable
medium,very high,2,more than 4,big,low,unacceptable
medium,very high,2,more than 4,big,medium,acceptable
medium,very high,2,more than 4,big,high,acceptable
medium,very high,3,2,,low,unacceptable
medium,very high,3,2,small,,unacceptable
medium,very high,,2,small,high,unacceptable
medium,very high,3,2,medium,low,unacceptable
medium,very high,,2,medium,medium,unacceptable
,very high,3,2,medium,high,unacceptable
medium,very high,3,2,big,low,unacceptable
medium,very high,3,2,big,medium,unacceptable
medium,very high,3,2,,high,unacceptable
medium,very high,3,4,small,low,unacceptable
medium,very high,3,4,small,medium,unacceptable
medium,very high,3,4,small,,acceptable
medium,very high,3,,medium,low,unacceptable
medium,,,4,medium,medium,unacceptable
medium,very high,3,4,medium,high,acceptable
medium,very high,3,,big,low,unacceptable
medium,,3,,big,medium,acceptable
medium,very high,3,4,,high,acceptable
medium,very high,3,more than 4,small,low,unacceptable
medium,very high,3,more than 4,small,,unacceptable
medium,very high,3,more than 4,small,,acceptable
medium,very high,3,more than 4,medium,low,
medium,very high,3,more than 4,medium,medium,acceptable
medium,very high,3,more than 4,medium,high,
medium,very high,3,more than 4,big,,unacceptable
medium,very high,3,more than 4,big,medium,acceptable
medium,very high,3,,big,high,acceptable
medium,very high,4,2,small,low,unacceptable
medium,very high,4,2,small,medium,unacceptable
medium,,4,,small,high,unacceptable
medium,,4,2,medium,low,unacceptable
medium,very high,4,2,,medium,unacceptable
medium,very high,4,2,,high,
medium,very high,4,2,big,low,unacceptable
medium,very high,4,2,big,medium,unacceptable
medium,,4,2,big,high,unacceptable
medium,very high,4,4,small,low,unacceptable
medium,,4,4,small,,unacceptable
,,4,4,small,high,acceptable
,very high,4,4,medium,low,unacceptable
medium,very high,4,4,medium,medium,acceptable
,very high,,4,medium,high,acceptable
medium,very high,,,big,low,unacceptable
medium,very high,4,4,big,medium,acceptable
,very high,4,4,big,high,acceptable
medium,,4,more than 4,small,,unacceptable
medium,very high,4,more than 4,small,medium,unacceptable
medium,very high,4,more than 4,small,,
medium,,4,more than 4,medium,low,unacceptable
medium,very high,4,,medium,medium,acceptable
,very high,4,more than 4,medium,high,acceptable
medium,very high,4,more than 4,big,low,unacceptable
medium,very high,4,more than 4,big,medium,acceptable
medium,very high,4,more than 4,big,,acceptable
medium,very high,5 or more,2,small,low,unacceptable
medium,very high,5 or more,2,small,medium,unacceptable
medium,very high,5 or more,2,small,high,unacceptable
medium,very high,,2,medium,low,unacceptable
medium,very high,5 or more,2,medium,medium,unacceptable
,very high,5 or more,2,medium,high,unacceptable
medium,very high,5 or more,2,big,low,unacceptable
medium,very high,5 or more,2,big,medium,unacceptable
medium,very high,,2,big,high,unacceptable
medium,very high,5 or more,4,small,low,unacceptable
,very high,5 or more,4,,medium,unacceptable
medium,very high,5 or more,4,small,high,acceptable
medium,very high,5 or more,4,medium,low,unacceptable
medium,very high,5 or more,4,,medium,acceptable
medium,very high,5 or more,,medium,high,acceptable
medium,,5 or more,4,big,,unacceptable
,very high,5 or more,4,big,medium,acceptable
medium,very high,5 or more,,big,high,acceptable
medium,very high,5 or more,more than 4,small,low,
medium,very high,5 or more,more than 4,small,,
medium,very high,5 or more,more than 4,small,high,acceptable
medium,very high,5 or more,more than 4,medium,low,unacceptable
medium,very high,5 or more,more than 4,medium,medium,acceptable
medium,very high,5 or more,,medium,high,acceptable
medium,very high,5 or more,more than 4,big,low,unacceptable
medium,very high,5 or more,more than 4,big,medium,acceptable
medium,,5 or more,,big,high,acceptable
medium,high,2,2,small,low,unacceptable
,,2,2,small,medium,unacceptable
medium,high,2,2,small,high,unacceptable
medium,high,2,2,medium,low,
medium,high,2,2,medium,medium,unacceptable
medium,high,2,2,,high,unacceptable
medium,high,2,,big,low,unacceptable
medium,,2,2,big,medium,unacceptable
,high,2,,big,high,unacceptable
medium,high,2,4,,low,unacceptable
medium,high,2,4,small,medium,unacceptable
medium,high,2,4,small,high,acceptable
medium,high,2,4,medium,low,unacceptable
medium,high,,4,medium,medium,unacceptable
,high,2,,medium,high,acceptable
medium,high,2,4,big,low,unacceptable
medium,high,2,4,big,,acceptable
medium,high,,4,big,high,acceptable
medium,,2,more than 4,small,low,unacceptable
medium,high,2,more than 4,small,medium,
medium,high,2,more than 4,small,,unacceptable
medium,high,,more than 4,medium,low,unacceptable
medium,high,2,more than 4,medium,medium,unacceptable
medium,high,2,more than 4,medium,high,acceptable
,high,2,more than 4,big,low,unacceptable
,high,2,more than 4,big,medium,acceptable
medium,high,2,,big,high,acceptable
,high,3,2,small,low,unacceptable
,high,3,2,small,medium,unacceptable
,high,3,2,small,high,unacceptable
medium,high,3,,medium,low,unacceptable
medium,high,3,2,medium,,unacceptable
medium,high,3,2,medium,high,unacceptable
medium,high,3,2,big,low,unacceptable
medium,high,3,2,big,,unacceptable
medium,high,3,2,big,high,unacceptable
medium,high,3,4,small,low,unacceptable
medium,high,3,,small,medium,unacceptable
medium,high,3,,small,high,acceptable
medium,high,3,4,medium,low,unacceptable
medium,,3,4,medium,,
medium,high,3,4,medium,high,
medium,high,,4,big,low,unacceptable
,,3,4,big,medium,acceptable
medium,high,3,4,big,,acceptable
medium,high,3,more than 4,small,low,unacceptable
,high,3,more than 4,small,medium,unacceptable
medium,high,3,more than 4,small,high,acceptable
medium,high,3,more than 4,medium,low,unacceptable
medium,high,3,more than 4,medium,medium,acceptable
medium,high,3,more than 4,medium,high,acceptable
medium,high,3,more than 4,,low,unacceptable
medium,high,3,more than 4,big,medium,
medium,high,3,more than 4,big,high,acceptable
medium,high,4,2,small,low,unacceptable
medium,high,4,2,small,medium,unacceptable
medium,high,4,2,small,high,unacceptable
medium,high,4,2,medium,low,unacceptable
medium,high,4,2,medium,medium,unacceptable
medium,high,4,2,medium,high,unacceptable
medium,high,4,2,big,low,
medium,,4,2,big,medium,unacceptable
medium,high,4,2,big,high,unacceptable
,high,4,4,small,low,unacceptable
medium,high,4,4,,,unacceptable
medium,high,4,4,,high,
medium,high,4,4,medium,low,unacceptable
,high,4,4,,medium,acceptable
medium,,4,4,medium,high,acceptable
medium,high,4,4,,low,unacceptable
medium,high,4,4,big,medium,acceptable
medium,high,4,,big,high,acceptable
medium,,4,more than 4,small,low,
medium,,4,more than 4,small,medium,unacceptable
medium,high,,more than 4,small,high,acceptable
medium,high,4,more than 4,medium,low,unacceptable
,high,4,more than 4,medium,medium,acceptable
medium,high,4,more than 4,medium,high,acceptable
medium,,4,more than 4,big,low,unacceptable
medium,high,4,more than 4,big,medium,acceptable
medium,high,4,more than 4,big,high,acceptable
medium,,5 or more,2,,low,unacceptable
medium,,5 or more,2,small,medium,unacceptable
medium,,5 or more,2,small,high,
medium,high,5 or more,,medium,low,unacceptable
medium,,5 or more,2,medium,medium,unacceptable
medium,high,5 or more,2,medium,high,unacceptable
medium,high,5 or more,2,big,,unacceptable
medium,high,5 or more,2,big,medium,unacceptable
medium,high,5 or more,2,big,high,unacceptable
,high,5 or more,4,small,low,unacceptable
,high,5 or more,4,small,medium,unacceptable
medium,high,5 or more,4,small,high,acceptable
medium,high,5 or more,4,medium,low,unacceptable
medium,high,5 or more,4,medium,medium,acceptable
medium,high,,4,medium,high,acceptable
medium,,5 or more,4,big,low,unacceptable
medium,high,5 or more,4,big,medium,acceptable
medium,high,5 or more,4,big,,
medium,high,5 or more,more than 4,small,low,unacceptable
medium,high,5 or more,more than 4,small,medium,unacceptable
medium,,5 or more,more than 4,small,high,acceptable
medium,,5 or more,more than 4,medium,low,unacceptable
medium,high,5 or more,more than 4,medium,,acceptable
medium,high,5 or more,more than 4,medium,high,acceptable
medium,high,,more than 4,big,low,
medium,high,5 or more,more than 4,big,medium,acceptable
medium,high,5 or more,more than 4,big,high,acceptable
medium,medium,2,2,small,low,unacceptable
,medium,,2,small,medium,unacceptable
,medium,2,2,small,high,unacceptable
medium,,2,2,medium,low,unacceptable
medium,,2,2,medium,medium,unacceptable
medium,medium,,2,medium,high,unacceptable
medium,medium,2,2,big,low,unacceptable
medium,medium,2,2,big,medium,unacceptable
medium,medium,2,2,big,high,unacceptable
medium,medium,2,4,small,low,unacceptable
medium,medium,2,4,small,,acceptable
medium,,,4,small,high,acceptable
medium,medium,2,4,medium,low,
medium,,2,4,medium,medium,acceptable
medium,medium,,4,medium,high,acceptable
medium,medium,2,4,big,low,unacceptable
medium,medium,2,4,big,medium,
,medium,2,4,big,,very good
medium,medium,2,more than 4,,low,unacceptable
medium,medium,2,more than 4,small,medium,unacceptable
medium,medium,2,more than 4,,,unacceptable
medium,medium,2,,medium,low,unacceptable
,medium,2,more than 4,medium,medium,acceptable
medium,,2,more than 4,medium,,acceptable
medium,medium,2,more than 4,,low,
medium,medium,2,more than 4,,medium,acceptable
medium,medium,2,more than 4,big,high,very good
medium,medium,3,2,small,low,unacceptable
medium,medium,3,2,small,,unacceptable
medium,medium,3,2,small,high,unacceptable
medium,medium,3,2,medium,,unacceptable
medium,medium,3,2,,medium,
medium,medium,3,2,,high,unacceptable
medium,medium,3,2,,low,unacceptable
medium,medium,,2,big,medium,unacceptable
medium,medium,3,2,,high,
medium,medium,3,4,small,low,unacceptable
medium,medium,3,4,small,medium,acceptable
medium,medium,3,,small,high,acceptable
medium,medium,3,4,medium,low,unacceptable
medium,medium,,4,medium,medium,acceptable
medium,medium,,4,medium,high,acceptable
medium,medium,3,4,big,low,
medium,,3,4,big,medium,acceptable
medium,,3,,big,high,very good
medium,medium,3,more than 4,,,unacceptable
medium,medium,3,more than 4,small,medium,acceptable
medium,medium,3,more than 4,small,high,acceptable
medium,medium,3,more than 4,medium,low,unacceptable
medium,,3,more than 4,medium,medium,acceptable
medium,medium,3,,,high,very good
medium,medium,3,more than 4,big,low,
medium,medium,3,more than 4,big,medium,acceptable
medium,medium,3,more than 4,big,high,very good
medium,medium,4,2,small,low,unacceptable
medium,medium,4,2,small,medium,
medium,,4,2,small,high,unacceptable
,medium,4,2,medium,low,
medium,,4,2,medium,medium,unacceptable
medium,medium,4,2,medium,high,unacceptable
medium,medium,4,2,big,low,unacceptable
medium,medium,4,2,big,medium,unacceptable
medium,medium,4,2,big,high,unacceptable
medium,,4,4,small,low,unacceptable
medium,,4,4,small,medium,acceptable
medium,medium,4,4,small,high,acceptable
medium,medium,4,4,medium,low,unacceptable
medium,medium,4,4,medium,medium,
medium,medium,4,4,medium,high,
medium,medium,4,4,,low,unacceptable
medium,medium,4,4,big,medium,acceptable
medium,medium,4,4,big,high,very good
medium,,4,more than 4,small,low,unacceptable
medium,medium,4,more than 4,small,medium,acceptable
medium,medium,4,more than 4,small,high,acceptable
medium,medium,4,,medium,low,unacceptable
medium,medium,4,more than 4,,medium,acceptable
medium,medium,4,more than 4,,high,very good
medium,medium,4,more than 4,big,low,unacceptable
medium,medium,4,more than 4,big,medium,acceptable
medium,medium,4,more than 4,big,,very good
medium,medium,5 or more,2,small,low,unacceptable
medium,,5 or more,2,small,medium,unacceptable
medium,medium,5 or more,2,,high,unacceptable
medium,medium,5 or more,2,medium,low,unacceptable
medium,medium,5 or more,2,medium,medium,unacceptable
medium,medium,5 or more,2,,high,unacceptable
medium,medium,5 or more,2,big,low,unacceptable
medium,medium,,,,medium,
medium,medium,5 or more,2,big,high,unacceptable
medium,medium,5 or more,4,small,low,unacceptable
medium,medium,,4,small,medium,acceptable
medium,medium,5 or more,,small,high,acceptable
medium,,5 or more,4,medium,low,unacceptable
medium,medium,5 or more,4,,medium,acceptable
medium,medium,5 or more,4,medium,high,very good
medium,medium,,4,big,low,unacceptable
medium,medium,5 or more,,big,medium,acceptable
medium,medium,5 or more,4,big,high,
medium,medium,5 or more,more than 4,small,low,unacceptable
,medium,5 or more,,small,,acceptable
medium,medium,5 or more,more than 4,small,,acceptable
medium,medium,5 or more,more than 4,medium,,unacceptable
medium,medium,5 or more,more than 4,medium,medium,
,medium,5 or more,more than 4,,high,very good
medium,medium,5 or more,,big,low,unacceptable
medium,medium,,more than 4,big,medium,acceptable
medium,medium,5 or more,,big,high,very good
medium,low,2,2,small,low,unacceptable
medium,,2,2,small,medium,unacceptable
medium,low,2,2,small,high,unacceptable
medium,low,2,2,medium,low,unacceptable
medium,low,2,,medium,medium,unacceptable
,low,2,2,medium,high,unacceptable
,low,2,2,big,low,unacceptable
medium,low,2,2,big,medium,unacceptable
medium,low,2,2,big,high,unacceptable
medium,low,2,4,small,low,unacceptable
medium,low,2,,small,,acceptable
medium,low,2,4,small,high,good
medium,low,2,4,medium,low,
medium,low,2,4,medium,medium,acceptable
medium,,2,4,medium,high,good
medium,low,,4,big,low,unacceptable
medium,low,2,4,,medium,good
medium,low,,4,big,high,very good
medium,low,2,more than 4,small,low,unacceptable
medium,low,2,more than 4,small,medium,unacceptable
medium,low,2,more than 4,small,high,unacceptable
medium,low,2,more than 4,medium,low,
medium,low,2,more than 4,medium,medium,
medium,low,2,,medium,high,good
medium,low,,more than 4,big,low,unacceptable
medium,low,2,more than 4,big,medium,good
medium,low,2,more than 4,big,high,very good
medium,,3,2,small,low,unacceptable
medium,low,3,2,small,medium,unacceptable
medium,low,3,2,small,high,
medium,low,3,2,medium,,unacceptable
medium,low,3,2,medium,medium,unacceptable
medium,low,3,2,medium,high,unacceptable
medium,low,,2,,low,unacceptable
medium,low,,2,big,medium,unacceptable
medium,low,3,2,big,high,unacceptable
medium,low,3,4,small,low,unacceptable
,low,3,4,,medium,acceptable
medium,low,3,4,small,high,good
medium,low,,4,medium,low,unacceptable
medium,low,3,4,medium,medium,acceptable
medium,low,3,4,medium,high,good
medium,low,3,4,big,low,unacceptable
,,3,4,big,medium,good
,low,3,4,big,high,very good
medium,,3,more than 4,small,low,unacceptable
medium,low,3,more than 4,small,medium,acceptable
medium,low,,more than 4,small,high,good
medium,low,3,more than 4,medium,low,unacceptable
medium,low,3,,medium,medium,good
medium,low,3,more than 4,medium,high,very good
medium,,3,more than 4,big,low,unacceptable
,low,3,more than 4,big,medium,good
,low,3,more than 4,big,high,
medium,low,4,2,small,low,unacceptable
medium,low,4,2,small,medium,unacceptable
,low,4,2,small,high,unacceptable
medium,low,4,2,medium,low,unacceptable
medium,low,4,2,medium,medium,unacceptable
medium,low,4,2,medium,high,unacceptable
medium,,,2,big,low,unacceptable
,low,4,2,big,medium,unacceptable
medium,low,4,2,big,high,unacceptable
medium,low,4,,small,low,unacceptable
medium,low,4,4,small,medium,acceptable
medium,low,4,4,small,high,good
medium,low,4,4,medium,low,unacceptable
medium,low,4,,medium,medium,
medium,low,4,4,medium,high,very good
medium,low,4,4,big,low,unacceptable
medium,low,,4,big,medium,good
medium,low,4,4,big,high,very good
,low,4,,small,low,unacceptable
medium,low,4,more than 4,small,medium,acceptable
medium,,4,more than 4,small,,good
medium,low,4,,medium,low,unacceptable
medium,,4,more than 4,,medium,good
medium,low,,more than 4,medium,high,very good
medium,low,,more than 4,big,low,unacceptable
medium,low,4,more than 4,,medium,good
,low,4,more than 4,big,high,
medium,low,5 or more,2,small,low,
medium,low,5 or more,2,,medium,unacceptable
medium,,5 or more,2,small,high,unacceptable
medium,low,5 or more,2,medium,low,unacceptable
medium,low,5 or more,,medium,medium,unacceptable
medium,low,5 or more,,medium,high,unacceptable
medium,low,5 or more,2,big,low,unacceptable
medium,low,5 or more,2,,medium,unacceptable
medium,low,5 or more,2,big,high,unacceptable
medium,low,5 or more,4,small,low,
medium,low,5 or more,4,small,medium,acceptable
medium,low,5 or more,,small,high,good
medium,low,,4,medium,low,
medium,low,5 or more,4,medium,medium,good
medium,low,5 or more,,medium,high,very good
medium,low,5 or more,4,big,low,unacceptable
medium,low,5 or more,4,big,medium,good
medium,low,5 or more,4,big,high,very good
medium,low,5 or more,,,low,
medium,low,,more than 4,small,medium,acceptable
medium,low,5 or more,more than 4,small,high,good
medium,low,5 or more,more than 4,medium,low,unacceptable
medium,low,5 or more,more than 4,medium,medium,good
medium,,5 or more,more than 4,medium,high,very good
medium,,5 or more,more than 4,big,low,unacceptable
medium,low,5 or more,more than 4,big,medium,good
medium,low,5 or more,,big,high,very good
low,very high,2,2,small,low,unacceptable
low,very high,2,2,small,medium,unacceptable
low,very high,2,2,small,,unacceptable
low,very high,2,2,,low,unacceptable
low,very high,2,2,medium,medium,unacceptable
low,very high,2,2,medium,high,unacceptable
low,very high,2,2,big,low,unacceptable
low,very high,2,2,big,medium,unacceptable
low,very high,2,2,big,high,unacceptable
low,very high,2,4,small,low,unacceptable
low,very high,2,4,small,medium,unacceptable
low,very high,2,4,small,high,acceptable
low,very high,2,4,medium,low,unacceptable
low,very high,2,4,medium,medium,unacceptable
low,very high,,,medium,high,acceptable
low,very high,,4,big,low,unacceptable
low,very high,2,,big,medium,acceptable
,very high,2,4,,high,acceptable
low,very high,2,more than 4,small,low,unacceptable
,very high,2,more than 4,small,medium,unacceptable
,very high,,more than 4,small,high,unacceptable
low,,2,more than 4,medium,low,unacceptable
low,very high,2,more than 4,medium,medium,unacceptable
low,very high,2,,medium,high,acceptable
low,very high,2,more than 4,big,low,unacceptable
low,very high,2,,big,medium,acceptable
low,very high,2,more than 4,big,high,acceptable
low,very high,3,2,,low,unacceptable
low,very high,3,2,small,medium,unacceptable
low,very high,3,,,high,unacceptable
low,,3,2,medium,low,unacceptable
low,very high,3,2,medium,medium,unacceptable
low,very high,3,,medium,high,unacceptable
low,very high,3,2,big,low,unacceptable
low,very high,3,2,big,,unacceptable
low,very high,3,2,big,high,unacceptable
low,very high,3,4,small,low,unacceptable
low,very high,3,4,small,medium,unacceptable
low,very high,3,4,small,high,
low,very high,3,4,medium,low,unacceptable
low,very high,,4,medium,medium,unacceptable
low,very high,3,4,medium,high,acceptable
low,very high,3,4,big,low,
low,,3,4,big,medium,acceptable
,very high,3,4,big,high,acceptable
low,very high,3,more than 4,small,low,unacceptable
low,,,more than 4,small,,unacceptable
low,very high,3,more than 4,small,high,acceptable
low,very high,3,more than 4,medium,low,unacceptable
,very high,3,more than 4,medium,medium,acceptable
low,very high,3,more than 4,medium,high,acceptable
low,very high,3,more than 4,big,low,unacceptable
low,very high,,more than 4,big,medium,acceptable
low,very high,,more than 4,big,high,acceptable
low,very high,4,2,small,low,unacceptable
low,very high,4,2,,medium,unacceptable
low,very high,4,2,small,high,unacceptable
low,very high,4,2,medium,low,unacceptable
low,very high,4,2,medium,medium,unacceptable
low,,4,,medium,high,
low,very high,4,2,big,low,unacceptable
low,very high,4,2,big,medium,unacceptable
,very high,4,2,big,high,
low,very high,4,4,small,low,unacceptable
low,very high,4,4,,medium,unacceptable
,very high,4,,small,high,acceptable
low,very high,4,4,,low,unacceptable
low,very high,4,4,medium,medium,
low,very high,4,4,medium,high,acceptable
low,very high,4,4,big,low,
low,very high,4,4,big,medium,acceptable
low,very high,4,,,high,acceptable
low,very high,,more than 4,small,low,unacceptable
low,very high,4,more than 4,small,medium,unacceptable
low,very high,4,more than 4,small,high,acceptable
low,very high,4,,medium,low,
low,very high,4,more than 4,medium,medium,acceptable
low,very high,4,more than 4,medium,high,acceptable
low,very high,4,,big,low,unacceptable
low,very high,4,,big,medium,acceptable
low,very high,4,more than 4,big,,acceptable
,very high,5 or more,2,small,low,unacceptable
low,very high,5 or more,2,small,medium,unacceptable
low,very high,5 or more,2,small,high,unacceptable
low,very high,5 or more,,medium,low,
low,very high,5 or more,2,medium,medium,unacceptable
low,very high,5 or more,,medium,high,unacceptable
,very high,5 or more,2,big,low,unacceptable
low,very high,5 or more,2,big,medium,unacceptable
low,very high,5 or more,2,big,high,unacceptable
low,very high,5 or more,4,,low,unacceptable
low,very high,5 or more,4,small,medium,unacceptable
low,very high,5 or more,4,small,high,acceptable
low,very high,5 or more,4,medium,low,unacceptable
low,very high,5 or more,4,medium,medium,acceptable
,very high,5 or more,,,high,acceptable
low,very high,5 or more,4,,low,unacceptable
low,very high,5 or more,4,big,medium,acceptable
low,very high,5 or more,4,big,high,acceptable
low,very high,5 or more,more than 4,small,low,unacceptable
low,very high,5 or more,more than 4,small,medium,unacceptable
low,very high,5 or more,more than 4,small,high,acceptable
,very high,5 or more,,medium,low,
low,very high,5 or more,more than 4,medium,medium,acceptable
low,very high,5 or more,more than 4,medium,high,acceptable
low,very high,5 or more,more than 4,big,low,unacceptable
low,very high,5 or more,more than 4,big,medium,acceptable
low,very high,5 or more,more than 4,big,high,acceptable
low,high,2,2,small,low,unacceptable
,high,2,2,small,medium,unacceptable
low,high,2,2,small,high,unacceptable
low,high,2,,medium,low,unacceptable
,high,2,2,medium,medium,unacceptable
low,high,,2,medium,high,unacceptable
